refix,pretarget,multifix,urevent,tonset,dur_added,rank,first_rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency
0,0,1,23173,1.560546875,0.13671875,6,0,6,44,6,971.380676269531,811.2138671875,0,1,objects,big,1,1,objects,P,small,VS,O,4,E04,12.798828125
0,0,0,23175,2.037109375,0.310546875,7,0,11,57,8,1155.0537109375,324.863403320312,0,1,faces,female,1,1,objects,P,small,VS,O,4,E04,12.798828125
0,0,0,23176,2.373046875,0.21484375,8,0,9,55,9,1136.88732910156,179.690841674805,0,1,faces,male,1,1,objects,P,small,VS,O,4,E04,12.798828125
0,0,0,23178,2.912109375,0.28515625,9,0,14,64,11,1225.15466308594,89.9900817871094,0,1,faces,female,1,1,objects,P,small,VS,O,4,E04,12.798828125
0,0,1,23179,3.23046875,0.162109375,10,0,15,66,12,1213.22778320312,322.714324951172,0,1,faces,male,1,1,objects,P,small,VS,O,4,E04,12.798828125
0,0,0,23181,3.60546875,0.236328125,11,0,12,58,14,1167.05822753906,461.104919433594,0,1,faces,female,1,1,objects,P,small,VS,O,4,E04,12.798828125
0,1,1,23192,0.265625,0.16796875,1,1,4,22,1,798.9462890625,441.812469482422,0,1,faces,male,0,1,faces,A,male,EX,F,5,E04,16.998046875
0,1,0,23194,0.755859375,0.1953125,2,1,2,13,3,616.678405761719,431.960845947266,0,1,objects,small,0,1,faces,A,male,EX,F,5,E04,16.998046875
0,1,1,23195,0.98828125,0.1484375,3,1,7,29,4,868.457214355469,260.395416259766,0,1,faces,male,0,1,faces,A,male,EX,F,5,E04,16.998046875
1,1,0,23197,1.4296875,0.140625,4,1,14,73,6,1365.75439453125,161.389297485352,0,1,faces,female,0,1,faces,A,male,EX,F,5,E04,16.998046875
1,1,1,23199,1.763671875,0.12890625,5,0,12,68,8,1263.15173339844,512.415893554688,0,1,faces,male,0,1,faces,A,male,EX,F,5,E04,16.998046875
0,1,1,23202,2.283203125,0.1328125,6,0,6,27,11,734.041015625,959.340087890625,0,1,faces,female,0,1,faces,A,male,EX,F,5,E04,16.998046875
0,1,0,23204,2.6328125,0.212890625,7,0,8,36,13,862.906188964844,953.835266113281,0,1,faces,male,0,1,faces,A,male,EX,F,5,E04,16.998046875
2,1,0,23205,2.896484375,0.134765625,8,0,12,68,14,1277.59643554688,554.409301757812,0,1,faces,male,0,1,faces,A,male,EX,F,5,E04,16.998046875
0,1,1,23206,3.0546875,0.1484375,9,0,15,75,15,1354.19885253906,387.24462890625,0,1,objects,big,0,1,faces,A,male,EX,F,5,E04,16.998046875
2,1,0,23208,3.751953125,0.25,10,0,14,73,17,1339.82800292969,109.901832580566,0,1,faces,female,0,1,faces,A,male,EX,F,5,E04,16.998046875
0,1,1,23221,0.404296875,0.193359375,1,1,11,53,2,1051.10803222656,798.001098632812,0,1,faces,male,1,1,faces,P,male,VS,I,6,E04,21.197265625
0,1,0,23224,0.900390625,0.240234375,2,1,4,17,5,611.873352050781,836.572814941406,0,1,objects,big,1,1,faces,P,male,VS,I,6,E04,21.197265625
0,1,1,23225,1.162109375,0.142578125,3,1,2,8,6,539.98046875,844.317443847656,0,1,faces,female,1,1,faces,P,male,VS,I,6,E04,21.197265625
0,1,0,23227,1.453125,0.1171875,4,1,7,38,8,945.910217285156,289.681488037109,0,1,objects,small,1,1,faces,P,male,VS,I,6,E04,21.197265625
0,1,0,23229,1.796875,0.201171875,5,0,9,48,10,1028.06359863281,314.341430664062,0,1,faces,male,1,1,faces,P,male,VS,I,6,E04,21.197265625
0,0,0,23230,2.021484375,0.22265625,6,0,12,56,11,1135.80517578125,221.375411987305,1,0,NaN,NaN,1,1,faces,P,male,VS,I,6,E04,21.197265625
0,1,0,23244,0.3515625,0.197265625,1,1,8,34,2,833.628845214844,727.057006835938,0,1,faces,male,1,0,objects,P,big,VS,O,7,E04,25.396484375
0,1,1,23245,0.59375,0.193359375,2,1,3,4,3,565.536376953125,484.691650390625,0,1,objects,big,1,0,objects,P,big,VS,O,7,E04,25.396484375
0,1,1,23247,0.947265625,0.2265625,3,1,1,1,5,531.263061523438,179.970123291016,0,1,faces,female,1,0,objects,P,big,VS,O,7,E04,25.396484375
0,1,0,23249,1.32421875,0.728515625,4,1,12,71,7,1274.6337890625,863.386474609375,0,1,objects,small,1,0,objects,P,big,VS,O,7,E04,25.396484375
0,1,0,23250,2.0859375,0.126953125,5,0,11,70,8,1223.80200195312,737.293273925781,0,1,objects,big,1,0,objects,P,big,VS,O,7,E04,25.396484375
0,1,0,23251,2.234375,0.302734375,6,0,10,60,9,1160.94262695312,660.280395507812,0,1,objects,small,1,0,objects,P,big,VS,O,7,E04,25.396484375
0,1,0,23252,2.591796875,0.12890625,7,0,7,29,10,860.578430175781,244.087921142578,1,0,NaN,NaN,1,0,objects,P,big,VS,O,7,E04,25.396484375
0,1,0,23255,3.453125,0.14453125,8,0,6,16,13,652.163452148438,718.419311523438,0,1,faces,male,1,0,objects,P,big,VS,O,7,E04,25.396484375
0,1,1,23256,3.642578125,0.28515625,9,0,15,80,14,1372.27807617188,848.694641113281,0,1,faces,male,1,0,objects,P,big,VS,O,7,E04,25.396484375
0,1,0,23267,0.271484375,0.17578125,1,1,10,45,1,976.169677734375,954.291687011719,0,1,objects,small,1,1,faces,P,male,VS,F,8,E04,29.595703125
0,1,1,23268,0.466796875,0.1875,2,1,11,54,2,1053.26525878906,948.427673339844,0,1,faces,male,1,1,faces,P,male,VS,F,8,E04,29.595703125
0,1,0,23270,0.81640625,0.318359375,3,1,12,63,4,1168.25512695312,931.690551757812,0,1,faces,male,1,1,faces,P,male,VS,F,8,E04,29.595703125
0,1,0,23271,1.162109375,0.353515625,4,1,14,70,5,1283.42797851562,731.323974609375,0,1,faces,male,1,1,faces,P,male,VS,F,8,E04,29.595703125
0,0,1,23272,1.533203125,0.59765625,5,0,13,69,6,1272.19750976562,645.697814941406,1,0,NaN,NaN,1,1,faces,P,male,VS,F,8,E04,29.595703125
0,0,1,23275,2.9140625,0.142578125,6,0,5,31,9,890.408081054688,416.181976318359,0,1,faces,male,1,1,faces,P,male,VS,F,8,E04,29.595703125
0,0,1,23277,3.2734375,0.185546875,7,0,9,39,11,912.849731445312,331.586090087891,0,1,faces,female,1,1,faces,P,male,VS,F,8,E04,29.595703125
0,1,0,23290,0.537109375,0.361328125,1,1,6,35,2,868.861755371094,830.017578125,0,1,faces,female,0,1,faces,A,male,EX,I,9,E04,33.794921875
1,1,0,23292,1.099609375,0.16796875,2,1,12,68,4,1214.74890136719,525.568115234375,0,1,objects,big,0,1,faces,A,male,EX,I,9,E04,33.794921875
0,1,0,23293,1.28125,0.28515625,3,1,9,59,5,1185.18688964844,523.349975585938,0,1,objects,big,0,1,faces,A,male,EX,I,9,E04,33.794921875
2,1,1,23294,1.58984375,0.138671875,4,1,12,68,6,1236.54614257812,527.606872558594,0,1,objects,big,0,1,faces,A,male,EX,I,9,E04,33.794921875
0,1,0,23296,2.009765625,0.2109375,5,0,14,75,8,1320.33874511719,333.783050537109,0,1,objects,small,0,1,faces,A,male,EX,I,9,E04,33.794921875
0,1,0,23297,2.236328125,0.220703125,6,0,11,66,9,1284.45642089844,322.704772949219,0,1,faces,female,0,1,faces,A,male,EX,I,9,E04,33.794921875
0,1,1,23299,2.619140625,0.3203125,7,0,2,5,11,603.703674316406,539.015441894531,0,1,objects,small,0,1,faces,A,male,EX,I,9,E04,33.794921875
0,1,0,23300,2.955078125,0.189453125,8,0,5,14,12,637.002868652344,550.932678222656,0,1,faces,male,0,1,faces,A,male,EX,I,9,E04,33.794921875
0,1,1,23301,3.1875,0.205078125,9,0,3,6,13,513.464599609375,640.88525390625,0,1,faces,male,0,1,faces,A,male,EX,I,9,E04,33.794921875
0,1,0,23303,3.525390625,0.2109375,10,0,1,2,15,565.354553222656,217.696182250977,0,1,faces,male,0,1,faces,A,male,EX,I,9,E04,33.794921875
0,1,0,23304,3.755859375,0.30859375,11,0,4,11,16,618.197509765625,200.489883422852,0,1,faces,female,0,1,faces,A,male,EX,I,9,E04,33.794921875
0,1,0,23321,0.19140625,0.19921875,1,1,10,43,1,950.573364257812,696.148620605469,0,1,faces,male,0,1,faces,A,male,VS,I,10,E04,37.994140625
0,1,0,23322,0.416015625,0.30078125,2,1,13,61,2,1207.4619140625,756.859802246094,0,1,faces,female,0,1,faces,A,male,VS,I,10,E04,37.994140625
0,1,0,23323,0.791015625,0.283203125,3,1,2,8,3,589.756469726562,828.301696777344,0,1,faces,male,0,1,faces,A,male,VS,I,10,E04,37.994140625
0,1,1,23324,1.111328125,0.208984375,4,1,1,7,4,560.863403320312,733.310607910156,0,1,faces,male,0,1,faces,A,male,VS,I,10,E04,37.994140625
0,1,0,23326,1.4453125,0.181640625,5,0,6,15,6,658.307556152344,597.498718261719,0,1,objects,big,0,1,faces,A,male,VS,I,10,E04,37.994140625
0,1,0,23327,1.66015625,0.10546875,6,0,5,14,7,701.759643554688,502.298126220703,0,1,objects,big,0,1,faces,A,male,VS,I,10,E04,37.994140625
0,1,0,23328,1.7890625,0.1875,7,0,7,22,8,769.164306640625,443.484252929688,0,1,objects,small,0,1,faces,A,male,VS,I,10,E04,37.994140625
0,1,0,23332,2.48828125,0.310546875,8,0,11,47,12,1078.50402832031,214.027755737305,0,1,objects,big,0,1,faces,A,male,VS,I,10,E04,37.994140625
0,1,0,23334,3.154296875,0.26171875,9,0,14,67,14,1300.84680175781,423.287872314453,0,1,faces,female,0,1,faces,A,male,VS,I,10,E04,37.994140625
0,1,0,23335,3.466796875,0.181640625,10,0,15,71,15,1237.27819824219,813.545043945312,0,1,faces,female,0,1,faces,A,male,VS,I,10,E04,37.994140625
0,1,0,23354,0.501953125,0.220703125,1,1,2,15,4,683.170349121094,612.280700683594,0,1,faces,female,1,1,faces,P,female,VS,I,11,E04,42.193359375
1,1,0,23355,0.763671875,0.16015625,2,1,1,14,5,632.822387695312,531.328247070312,1,0,NaN,NaN,1,1,faces,P,female,VS,I,11,E04,42.193359375
2,1,1,23359,1.375,0.1484375,3,1,1,14,9,639.283325195312,538.141784667969,1,0,NaN,NaN,1,1,faces,P,female,VS,I,11,E04,42.193359375
0,0,0,23365,2.787109375,0.1328125,4,1,11,62,15,1196.97058105469,886.852355957031,0,1,faces,male,1,1,faces,P,female,VS,I,11,E04,42.193359375
0,0,0,23368,3.2890625,0.185546875,5,0,8,39,18,962.391296386719,299.657104492188,0,1,faces,female,1,1,faces,P,female,VS,I,11,E04,42.193359375
0,1,1,23383,0.400390625,0.11328125,1,1,7,26,3,777.01220703125,795.719116210938,0,1,faces,male,0,1,objects,A,big,VS,O,12,E04,46.392578125
0,1,0,23386,0.8359375,0.125,2,1,1,2,6,530.144958496094,210.220016479492,0,1,objects,small,0,1,objects,A,big,VS,O,12,E04,46.392578125
0,1,0,23388,1.095703125,0.169921875,3,1,5,21,8,777.033752441406,293.926055908203,0,1,objects,big,0,1,objects,A,big,VS,O,12,E04,46.392578125
0,1,1,23389,1.3046875,0.18359375,4,1,11,43,9,950.952209472656,702.058654785156,0,1,objects,big,0,1,objects,A,big,VS,O,12,E04,46.392578125
0,1,0,23392,1.8125,0.15234375,5,0,2,4,12,577.827209472656,481.961181640625,0,1,faces,female,0,1,objects,A,big,VS,O,12,E04,46.392578125
0,1,1,23395,2.23828125,0.130859375,6,0,13,49,15,1038.10314941406,428.059631347656,0,1,faces,male,0,1,objects,A,big,VS,O,12,E04,46.392578125
0,1,1,23397,2.58203125,0.19921875,7,0,14,64,17,1248.22546386719,104.506088256836,0,1,faces,male,0,1,objects,A,big,VS,O,12,E04,46.392578125
0,1,0,23417,0.23046875,0.1875,1,1,9,41,1,983.472900390625,514.210083007812,0,1,faces,male,0,1,faces,P,female,VS,I,13,E04,50.591796875
0,1,1,23418,0.45703125,0.2109375,2,1,5,22,2,763.328002929688,418.807739257812,0,1,faces,male,0,1,faces,P,female,VS,I,13,E04,50.591796875
0,1,1,23428,2.689453125,0.189453125,3,1,10,45,12,942.329406738281,914.381774902344,0,1,faces,male,0,1,faces,P,female,VS,I,13,E04,50.591796875
1,1,1,23457,0.5,0.142578125,1,1,2,3,4,543.045654296875,291.570617675781,0,1,faces,female,0,1,objects,A,small,VS,O,14,E04,54.791015625
0,1,0,23461,1.689453125,0.134765625,2,1,11,60,8,1162.59301757812,608.178039550781,0,1,objects,small,0,1,objects,A,small,VS,O,14,E04,54.791015625
0,1,0,23463,2.08984375,0.138671875,3,1,13,75,10,1334.43713378906,380.369537353516,0,1,faces,male,0,1,objects,A,small,VS,O,14,E04,54.791015625
0,1,0,23469,3.0234375,0.10546875,4,1,6,25,16,730.451721191406,731.762390136719,0,1,faces,male,0,1,objects,A,small,VS,O,14,E04,54.791015625
2,1,0,23472,3.68359375,0.107421875,5,0,2,3,19,587.745422363281,371.671447753906,0,1,faces,female,0,1,objects,A,small,VS,O,14,E04,54.791015625
0,1,1,23489,0.880859375,0.109375,1,1,4,17,1,622.802368164062,840.4375,0,1,faces,male,0,1,objects,A,small,EX,O,15,E04,58.990234375
1,1,0,23491,1.20703125,0.115234375,2,1,9,42,3,911.542846679688,676.000244140625,0,1,objects,small,0,1,objects,A,small,EX,O,15,E04,58.990234375
2,1,1,23493,1.578125,0.14453125,3,1,9,42,5,948.259155273438,617.967895507812,0,1,objects,small,0,1,objects,A,small,EX,O,15,E04,58.990234375
0,1,0,23495,1.953125,0.404296875,4,1,10,52,7,1089.23425292969,697.114074707031,0,1,objects,small,0,1,objects,A,small,EX,O,15,E04,58.990234375
0,1,0,23496,2.3984375,0.138671875,5,0,14,62,8,1130.55700683594,799.775939941406,0,1,objects,big,0,1,objects,A,small,EX,O,15,E04,58.990234375
0,1,0,23500,3.09375,0.201171875,6,0,11,53,12,1088.94519042969,804.28271484375,0,1,faces,male,0,1,objects,A,small,EX,O,15,E04,58.990234375
0,1,1,23501,3.326171875,0.205078125,7,0,7,27,13,731.659240722656,915.546325683594,0,1,faces,female,0,1,objects,A,small,EX,O,15,E04,58.990234375
0,1,0,23504,3.814453125,0.19921875,8,0,5,18,16,683.210693359375,917.975769042969,0,1,faces,female,0,1,objects,A,small,EX,O,15,E04,58.990234375
0,1,1,23524,0.587890625,0.1015625,1,1,11,60,4,1163.97448730469,590.231201171875,0,1,faces,female,1,0,faces,P,female,VS,F,16,E04,63.189453125
0,1,0,23526,0.822265625,0.271484375,2,1,12,61,6,1182.373046875,726.766784667969,0,1,faces,male,1,0,faces,P,female,VS,F,16,E04,63.189453125
0,0,0,23527,1.134765625,0.2578125,3,1,13,68,7,1302.11450195312,521.356018066406,1,0,NaN,NaN,1,0,faces,P,female,VS,F,16,E04,63.189453125
0,0,0,23530,1.8125,0.138671875,4,1,8,35,10,861.989562988281,851.741821289062,0,1,faces,female,1,0,faces,P,female,VS,F,16,E04,63.189453125
0,0,1,23531,1.984375,0.294921875,5,0,7,27,11,796.809631347656,939.346984863281,0,1,faces,male,1,0,faces,P,female,VS,F,16,E04,63.189453125
1,0,1,23534,2.84375,0.1015625,6,0,2,7,14,529.611389160156,721.350341796875,0,1,faces,male,1,0,faces,P,female,VS,F,16,E04,63.189453125
2,0,1,23536,3.015625,0.158203125,7,0,2,7,16,548.897705078125,703.395874023438,0,1,faces,male,1,0,faces,P,female,VS,F,16,E04,63.189453125
1,1,0,23558,0.20703125,0.212890625,1,1,8,50,2,1015.41436767578,539.489318847656,0,1,faces,female,0,1,faces,A,female,VS,F,17,E04,67.388671875
1,1,1,23559,0.45703125,0.109375,2,1,5,32,3,859.095153808594,506.6455078125,0,1,faces,male,0,1,faces,A,female,VS,F,17,E04,67.388671875
2,1,1,23565,1.509765625,0.1640625,3,1,8,50,9,1085.52856445312,503.090728759766,0,1,faces,female,0,1,faces,A,female,VS,F,17,E04,67.388671875
0,1,1,23568,1.884765625,0.1484375,4,1,15,81,12,1343.75,923.301513671875,0,1,faces,female,0,1,faces,A,female,VS,F,17,E04,67.388671875
0,1,0,23570,2.330078125,0.248046875,5,0,12,73,14,1382.11303710938,175.875854492188,0,1,objects,big,0,1,faces,A,female,VS,F,17,E04,67.388671875
0,1,1,23574,2.96875,0.13671875,6,0,14,76,18,1402.43273925781,435.683135986328,0,1,faces,female,0,1,faces,A,female,VS,F,17,E04,67.388671875
2,1,0,23576,3.3515625,0.208984375,7,0,5,32,20,890.591064453125,494.904724121094,0,1,faces,male,0,1,faces,A,female,VS,F,17,E04,67.388671875
0,1,0,23607,0.9765625,0.12109375,1,1,9,41,6,1002.24359130859,497.152587890625,0,1,faces,male,0,1,faces,P,female,VS,F,18,E04,71.587890625
0,1,0,23616,2.73046875,0.115234375,2,1,15,74,15,1336.17529296875,214.615600585938,0,1,faces,male,0,1,faces,P,female,VS,F,18,E04,71.587890625
0,1,1,23619,3.4296875,0.109375,3,1,1,13,18,643.76123046875,442.973663330078,0,1,objects,small,0,1,faces,P,female,VS,F,18,E04,71.587890625
0,1,1,23647,0.740234375,0.13671875,1,1,10,52,6,1042.43103027344,726.810913085938,0,1,faces,male,1,1,faces,P,female,VS,F,19,E04,75.787109375
0,1,0,23648,0.90234375,0.19921875,2,1,12,70,7,1282.40490722656,752.164367675781,0,1,faces,female,1,1,faces,P,female,VS,F,19,E04,75.787109375
0,1,1,23649,1.17578125,0.212890625,3,1,13,73,8,1330.41467285156,168.080703735352,0,1,objects,small,1,1,faces,P,female,VS,F,19,E04,75.787109375
0,1,0,23651,1.560546875,0.177734375,4,1,11,65,10,1282.91235351562,204.604782104492,0,1,faces,male,1,1,faces,P,female,VS,F,19,E04,75.787109375
0,1,0,23652,1.794921875,0.189453125,5,0,14,74,11,1397.69775390625,199.146347045898,0,1,faces,female,1,1,faces,P,female,VS,F,19,E04,75.787109375
0,1,0,23653,2.04296875,0.240234375,6,0,4,31,12,860.929016113281,465.218811035156,0,1,objects,small,1,1,faces,P,female,VS,F,19,E04,75.787109375
0,1,0,23654,2.298828125,0.12890625,7,0,5,32,13,853.641296386719,522.527282714844,0,1,faces,male,1,1,faces,P,female,VS,F,19,E04,75.787109375
0,1,0,23656,2.640625,0.234375,8,0,15,77,15,1407.45642089844,537.532104492188,0,1,faces,male,1,1,faces,P,female,VS,F,19,E04,75.787109375
1,1,0,23657,2.92578125,0.150390625,9,0,8,46,16,1090.58703613281,112.065528869629,1,0,NaN,NaN,1,1,faces,P,female,VS,F,19,E04,75.787109375
2,1,0,23660,3.43359375,0.130859375,10,0,8,46,19,1057.80297851562,93.9042892456055,1,0,NaN,NaN,1,1,faces,P,female,VS,F,19,E04,75.787109375
1,1,1,23678,0.498046875,0.125,1,1,9,26,3,744.927795410156,844.165283203125,0,1,faces,female,0,1,faces,A,male,VS,F,20,E04,79.986328125
0,1,0,23679,0.65234375,0.544921875,2,1,10,27,4,756.732666015625,917.66552734375,0,1,faces,male,0,1,faces,A,male,VS,F,20,E04,79.986328125
2,1,1,23680,1.21875,0.19921875,3,1,9,26,5,784.39501953125,821.738647460938,0,1,faces,female,0,1,faces,A,male,VS,F,20,E04,79.986328125
0,1,0,23685,1.876953125,0.341796875,4,1,11,30,10,852.768310546875,305.773162841797,0,1,objects,big,0,1,faces,A,male,VS,F,20,E04,79.986328125
0,1,0,23686,2.259765625,0.279296875,5,0,2,2,11,510.875396728516,280.22900390625,0,1,faces,male,0,1,faces,A,male,VS,F,20,E04,79.986328125
0,1,0,23687,2.611328125,0.494140625,6,0,1,1,12,523.900207519531,145.049224853516,0,1,objects,small,0,1,faces,A,male,VS,F,20,E04,79.986328125
0,1,0,23691,3.865234375,0.140625,7,0,15,67,16,1270.18786621094,426.235595703125,0,1,faces,male,0,1,faces,A,male,VS,F,20,E04,79.986328125
1,1,0,23711,0.455078125,0.20703125,1,1,6,29,5,877.352355957031,286.981597900391,0,1,faces,male,1,1,objects,P,small,VS,O,21,E04,84.185546875
0,0,0,23714,0.884765625,0.357421875,2,1,11,48,8,1090.60534667969,301.268371582031,1,0,NaN,NaN,1,1,objects,P,small,VS,O,21,E04,84.185546875
0,0,1,23716,1.54296875,0.154296875,3,1,5,28,10,883.181091308594,129.40901184082,0,1,objects,small,1,1,objects,P,small,VS,O,21,E04,84.185546875
2,0,0,23718,1.79296875,0.205078125,4,1,6,29,12,875.095520019531,194.565139770508,0,1,faces,male,1,1,objects,P,small,VS,O,21,E04,84.185546875
0,0,0,23719,2.01953125,0.25,5,0,7,30,13,898.064025878906,326.058624267578,0,1,faces,female,1,1,objects,P,small,VS,O,21,E04,84.185546875
0,0,1,23721,2.4375,0.1015625,6,0,3,24,15,756.059326171875,666.6123046875,0,1,faces,male,1,1,objects,P,small,VS,O,21,E04,84.185546875
1,1,0,23741,0.248046875,0.31640625,1,1,13,49,3,1049.75573730469,439.266387939453,0,1,faces,male,0,1,objects,A,big,EX,O,22,E04,88.384765625
0,1,0,23745,1.125,0.3203125,2,1,5,17,7,671.064331054688,801.440246582031,0,1,objects,small,0,1,objects,A,big,EX,O,22,E04,88.384765625
2,1,1,23746,1.5,0.119140625,3,1,13,49,8,1094.81433105469,478.940826416016,0,1,faces,male,0,1,objects,A,big,EX,O,22,E04,88.384765625
0,1,1,23750,2.130859375,0.177734375,4,1,12,48,12,1068.06359863281,291.645843505859,0,1,faces,female,0,1,objects,A,big,EX,O,22,E04,88.384765625
0,1,0,23752,2.478515625,0.146484375,5,0,7,30,14,898.821960449219,356.398345947266,0,1,faces,male,0,1,objects,A,big,EX,O,22,E04,88.384765625
1,1,0,23783,0.23046875,0.12890625,1,1,9,35,2,842.722229003906,875.693969726562,0,1,faces,female,1,1,faces,P,female,VS,I,23,E04,92.583984375
0,1,0,23784,0.419921875,0.115234375,2,1,6,27,3,750.180358886719,903.35986328125,0,1,objects,small,1,1,faces,P,female,VS,I,23,E04,92.583984375
2,1,0,23786,0.630859375,0.185546875,3,1,9,35,5,863.210388183594,799.786010742188,0,1,faces,female,1,1,faces,P,female,VS,I,23,E04,92.583984375
0,1,0,23788,1.12109375,0.16015625,4,1,14,55,7,1114.27075195312,184.09831237793,1,0,NaN,NaN,1,1,faces,P,female,VS,I,23,E04,92.583984375
0,1,1,23793,3.400390625,0.1875,5,0,1,4,12,562.170837402344,391.895843505859,0,1,faces,female,1,1,faces,P,female,VS,I,23,E04,92.583984375
0,1,1,23816,0.349609375,0.18359375,1,1,12,76,2,1398.76611328125,447.366607666016,0,1,faces,female,0,1,faces,A,female,EX,I,24,E04,96.783203125
0,1,0,23818,2.029296875,0.171875,2,1,8,46,4,1079.26379394531,160.268432617188,0,1,faces,female,0,1,faces,A,female,EX,I,24,E04,96.783203125
0,1,0,23840,0.548828125,0.16796875,1,1,7,52,3,1059.35852050781,778.901184082031,0,1,objects,big,1,1,faces,P,female,VS,F,25,E04,100.982421875
0,1,0,23842,0.84375,0.115234375,2,1,13,71,5,1258.19592285156,861.580688476562,0,1,faces,female,1,1,faces,P,female,VS,F,25,E04,100.982421875
0,1,1,23845,1.48828125,0.12890625,3,1,9,56,8,1156.943359375,211.196563720703,0,1,faces,male,1,1,faces,P,female,VS,F,25,E04,100.982421875
1,1,1,23852,2.37109375,0.12109375,4,1,2,6,15,527.083679199219,638.839965820312,1,0,NaN,NaN,1,1,faces,P,female,VS,F,25,E04,100.982421875
