refix,pretarget,multifix,urevent,tonset,dur_added,rank,first_rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency
0,0,0,19768,2.470703125,0.154296875,5,0,4,39,10,956.437194824219,361.350372314453,0,1,faces,female,1,1,objects,P,big,VS,O,2,E10,4.400390625
0,0,0,19769,2.673828125,0.1796875,6,0,2,10,11,678.989074707031,172.955963134766,0,1,faces,male,1,1,objects,P,big,VS,O,2,E10,4.400390625
0,0,0,19770,2.91796875,0.23828125,7,0,1,5,12,563.78662109375,564.663513183594,0,1,objects,big,1,1,objects,P,big,VS,O,2,E10,4.400390625
2,0,0,19771,3.208984375,0.298828125,8,0,6,42,13,970.914245605469,673.8447265625,0,1,faces,female,1,1,objects,P,big,VS,O,2,E10,4.400390625
0,0,0,19772,3.533203125,0.142578125,9,0,7,43,14,992.126159667969,763.346862792969,0,1,faces,female,1,1,objects,P,big,VS,O,2,E10,4.400390625
0,0,0,19773,3.732421875,0.2265625,10,0,3,25,15,746.482849121094,762.072204589844,0,1,objects,small,1,1,objects,P,big,VS,O,2,E10,4.400390625
0,1,1,19784,0.259765625,0.14453125,1,1,8,34,2,858.138488769531,721.00634765625,0,1,faces,female,0,1,faces,A,female,EX,F,3,E10,8.599609375
0,1,0,19786,0.578125,0.2421875,2,1,1,4,4,573.11328125,442.813049316406,0,1,objects,small,0,1,faces,A,female,EX,F,3,E10,8.599609375
1,1,0,19787,0.884765625,0.2421875,3,1,3,10,5,685.420837402344,153.442886352539,0,1,faces,male,0,1,faces,A,female,EX,F,3,E10,8.599609375
1,1,0,19788,1.1640625,0.35546875,4,1,7,28,6,889.842529296875,160.756805419922,0,1,faces,female,0,1,faces,A,female,EX,F,3,E10,8.599609375
2,1,0,19789,1.56640625,0.17578125,5,0,3,10,7,695.6953125,172.604080200195,0,1,faces,male,0,1,faces,A,female,EX,F,3,E10,8.599609375
2,1,1,19790,1.775390625,0.220703125,6,0,7,28,8,898.201965332031,155.648956298828,0,1,faces,female,0,1,faces,A,female,EX,F,3,E10,8.599609375
0,1,1,19792,2.30859375,0.15625,7,0,10,56,10,1168.98132324219,277.301940917969,0,1,faces,male,0,1,faces,A,female,EX,F,3,E10,8.599609375
0,1,0,19794,2.912109375,0.6796875,8,0,13,74,12,1364.05114746094,284.485656738281,0,1,faces,female,0,1,faces,A,female,EX,F,3,E10,8.599609375
0,1,0,19796,3.728515625,0.189453125,9,0,14,76,14,1384.90075683594,441.601959228516,0,1,objects,big,0,1,faces,A,female,EX,F,3,E10,8.599609375
0,1,0,19813,0.654296875,0.203125,1,1,11,57,4,1145.67724609375,353.462249755859,0,1,faces,female,1,1,objects,P,small,VS,O,4,E10,12.798828125
0,1,0,19814,0.884765625,0.302734375,2,1,8,47,5,1104.60803222656,278.863098144531,0,1,objects,big,1,1,objects,P,small,VS,O,4,E10,12.798828125
1,0,0,19817,1.68359375,0.25,3,1,5,39,8,978.603576660156,358.080108642578,1,0,NaN,NaN,1,1,objects,P,small,VS,O,4,E10,12.798828125
0,0,0,19818,3.013671875,0.197265625,4,1,10,56,9,1190.94213867188,226.030807495117,0,1,objects,small,1,1,objects,P,small,VS,O,4,E10,12.798828125
0,0,0,19819,3.2421875,0.169921875,5,0,14,64,10,1211.26342773438,174.951919555664,0,1,faces,female,1,1,objects,P,small,VS,O,4,E10,12.798828125
2,0,1,19821,3.62109375,0.341796875,6,0,5,39,12,971.692932128906,369.654144287109,1,0,NaN,NaN,1,1,objects,P,small,VS,O,4,E10,12.798828125
0,1,1,19835,0.3046875,0.205078125,1,1,2,13,2,670.894348144531,474.116271972656,0,1,objects,small,0,1,faces,A,male,EX,F,5,E10,16.998046875
0,1,1,19837,0.796875,0.181640625,2,1,4,22,4,768.230529785156,449.510528564453,0,1,faces,male,0,1,faces,A,male,EX,F,5,E10,16.998046875
0,1,0,19839,1.1953125,0.421875,3,1,1,12,6,675.40380859375,364.924102783203,0,1,faces,female,0,1,faces,A,male,EX,F,5,E10,16.998046875
1,1,1,19840,1.658203125,0.189453125,4,1,7,29,7,836.410034179688,213.760833740234,0,1,faces,male,0,1,faces,A,male,EX,F,5,E10,16.998046875
0,1,1,19842,2.009765625,0.1328125,5,0,9,38,9,930.115234375,256.803466796875,0,1,objects,small,0,1,faces,A,male,EX,F,5,E10,16.998046875
2,1,0,19844,2.48046875,0.201171875,6,0,7,29,11,881.831970214844,278.798645019531,0,1,faces,male,0,1,faces,A,male,EX,F,5,E10,16.998046875
0,1,1,19845,2.71875,0.138671875,7,0,10,40,12,997.858520507812,415.349822998047,0,1,faces,male,0,1,faces,A,male,EX,F,5,E10,16.998046875
0,1,1,19847,3.169921875,0.1796875,8,0,12,68,14,1263.17456054688,562.681945800781,0,1,faces,male,0,1,faces,A,male,EX,F,5,E10,16.998046875
0,1,0,19849,3.525390625,0.15625,9,0,13,69,16,1279.62585449219,661.53466796875,0,1,objects,small,0,1,faces,A,male,EX,F,5,E10,16.998046875
0,1,0,19851,3.9296875,0.177734375,10,0,14,73,18,1379.5361328125,162.696868896484,0,1,faces,female,0,1,faces,A,male,EX,F,5,E10,16.998046875
0,1,0,19865,0.26171875,0.20703125,1,1,9,48,1,1061.15759277344,374.208557128906,0,1,faces,male,1,1,faces,P,male,VS,I,6,E10,21.197265625
0,1,1,19866,0.51171875,0.138671875,2,1,10,52,2,1042.84191894531,744.954895019531,0,1,faces,female,1,1,faces,P,male,VS,I,6,E10,21.197265625
0,1,1,19868,0.880859375,0.19140625,3,1,11,53,4,1065.01525878906,851.117492675781,0,1,faces,male,1,1,faces,P,male,VS,I,6,E10,21.197265625
0,1,1,19870,1.212890625,0.130859375,4,1,13,67,6,1300.96032714844,481.426330566406,0,1,faces,female,1,1,faces,P,male,VS,I,6,E10,21.197265625
0,0,0,19873,1.876953125,0.236328125,5,0,12,56,9,1169.99401855469,286.354736328125,1,0,NaN,NaN,1,1,faces,P,male,VS,I,6,E10,21.197265625
0,1,0,19885,0.25390625,0.140625,1,1,9,42,1,992.818908691406,619.210876464844,0,1,faces,female,1,1,objects,P,big,VS,O,7,E10,25.396484375
0,1,0,19886,0.42578125,0.12890625,2,1,8,34,2,897.037475585938,718.3017578125,0,1,faces,male,1,1,objects,P,big,VS,O,7,E10,25.396484375
1,1,1,19887,0.60546875,0.275390625,3,1,12,71,3,1298.1865234375,824.974243164062,0,1,objects,small,1,1,objects,P,big,VS,O,7,E10,25.396484375
2,1,1,19889,1.021484375,0.232421875,4,1,12,71,5,1289.5029296875,812.887145996094,0,1,objects,small,1,1,objects,P,big,VS,O,7,E10,25.396484375
0,1,0,19890,1.283203125,0.109375,5,0,13,72,6,1303.92895507812,922.141296386719,0,1,faces,male,1,1,objects,P,big,VS,O,7,E10,25.396484375
0,1,0,19891,1.46484375,0.173828125,6,0,5,13,7,651.163024902344,410.320190429688,0,1,faces,female,1,1,objects,P,big,VS,O,7,E10,25.396484375
0,1,0,19892,1.67578125,0.107421875,7,0,3,4,8,573.594055175781,417.136932373047,0,1,objects,big,1,1,objects,P,big,VS,O,7,E10,25.396484375
0,1,1,19894,1.955078125,0.107421875,8,0,7,29,10,850.428039550781,265.207183837891,1,0,NaN,NaN,1,1,objects,P,big,VS,O,7,E10,25.396484375
0,1,0,19902,0.283203125,0.2265625,1,1,15,79,1,1313.53784179688,741.340515136719,0,1,objects,small,0,1,faces,P,male,VS,F,8,E10,29.595703125
0,1,0,19903,0.6015625,0.103515625,2,1,12,63,2,1174.28552246094,956.106079101562,0,1,faces,male,0,1,faces,P,male,VS,F,8,E10,29.595703125
0,1,1,19905,2.8125,0.14453125,3,1,8,38,4,946.187683105469,255.076675415039,0,1,faces,male,0,1,faces,P,male,VS,F,8,E10,29.595703125
0,1,0,19908,3.505859375,0.21875,4,1,5,31,7,869.737121582031,480.967742919922,0,1,faces,male,0,1,faces,P,male,VS,F,8,E10,29.595703125
0,1,0,19909,3.794921875,0.109375,5,0,1,8,8,592.765747070312,820.553588867188,0,1,faces,female,0,1,faces,P,male,VS,F,8,E10,29.595703125
0,1,0,19918,0.333984375,0.53125,1,1,9,59,1,1169.3388671875,567.632446289062,0,1,objects,big,0,1,faces,A,male,EX,I,9,E10,33.794921875
0,1,1,19919,0.890625,0.138671875,2,1,12,68,2,1212.71801757812,557.304138183594,0,1,objects,big,0,1,faces,A,male,EX,I,9,E10,33.794921875
0,1,1,19921,1.24609375,0.181640625,3,1,15,78,4,1379.20080566406,683.933288574219,0,1,faces,male,0,1,faces,A,male,EX,I,9,E10,33.794921875
0,1,1,19923,1.572265625,0.166015625,4,1,13,70,6,1254.94921875,760.473327636719,0,1,faces,female,0,1,faces,A,male,EX,I,9,E10,33.794921875
0,1,1,19925,2.021484375,0.111328125,5,0,6,35,8,882.55029296875,870.246276855469,0,1,faces,female,0,1,faces,A,male,EX,I,9,E10,33.794921875
0,1,0,19927,2.3671875,0.166015625,6,0,3,6,10,571.812194824219,605.33251953125,0,1,faces,male,0,1,faces,A,male,EX,I,9,E10,33.794921875
0,1,0,19928,2.5546875,0.125,7,0,2,5,11,570.731018066406,582.822875976562,0,1,objects,small,0,1,faces,A,male,EX,I,9,E10,33.794921875
0,1,0,19929,2.712890625,0.396484375,8,0,5,14,12,662.979614257812,574.556091308594,0,1,faces,male,0,1,faces,A,male,EX,I,9,E10,33.794921875
0,1,0,19931,3.302734375,0.263671875,9,0,4,11,14,678.565185546875,274.745544433594,0,1,faces,female,0,1,faces,A,male,EX,I,9,E10,33.794921875
0,1,0,19932,3.59375,0.37109375,10,0,1,2,15,573.398376464844,284.312316894531,0,1,faces,male,0,1,faces,A,male,EX,I,9,E10,33.794921875
0,1,0,19944,0.330078125,0.2265625,1,1,13,61,2,1200.86499023438,777.751892089844,0,1,faces,female,0,1,faces,A,male,VS,I,10,E10,37.994140625
0,1,1,19946,0.763671875,0.12890625,2,1,10,43,4,962.239074707031,777.885498046875,0,1,faces,male,0,1,faces,A,male,VS,I,10,E10,37.994140625
0,1,1,19949,1.271484375,0.19140625,3,1,3,9,7,571.163635253906,967.259887695312,0,1,faces,female,0,1,faces,A,male,VS,I,10,E10,37.994140625
0,1,0,19952,1.818359375,0.232421875,4,1,2,8,10,584.728149414062,875.961120605469,0,1,faces,male,0,1,faces,A,male,VS,I,10,E10,37.994140625
0,1,0,19953,2.080078125,0.181640625,5,0,1,7,11,570.159790039062,772.534301757812,0,1,faces,male,0,1,faces,A,male,VS,I,10,E10,37.994140625
0,1,0,19954,2.291015625,0.267578125,6,0,6,15,12,675.438903808594,653.496887207031,0,1,objects,big,0,1,faces,A,male,VS,I,10,E10,37.994140625
0,1,1,19956,2.697265625,0.123046875,7,0,9,31,14,826.561096191406,486.666625976562,0,1,faces,male,0,1,faces,A,male,VS,I,10,E10,37.994140625
0,1,0,19961,3.6875,0.203125,8,0,14,67,19,1287.90539550781,474.685577392578,0,1,faces,female,0,1,faces,A,male,VS,I,10,E10,37.994140625
0,1,0,19974,0.3515625,0.12890625,1,1,10,57,2,1184.91979980469,390.005401611328,0,1,faces,male,1,1,faces,P,female,VS,I,11,E10,42.193359375
0,1,0,19975,0.544921875,0.193359375,2,1,13,69,3,1308.90014648438,686.369934082031,0,1,faces,female,1,1,faces,P,female,VS,I,11,E10,42.193359375
0,1,0,19976,0.796875,0.203125,3,1,15,80,4,1347.75610351562,855.789184570312,0,1,faces,male,1,1,faces,P,female,VS,I,11,E10,42.193359375
0,1,1,19978,1.33203125,0.166015625,4,1,1,14,6,663.691589355469,584.045288085938,1,0,NaN,NaN,1,1,faces,P,female,VS,I,11,E10,42.193359375
0,1,1,19988,0.6328125,0.208984375,1,1,5,21,2,758.701354980469,362.082977294922,0,1,objects,big,0,1,objects,A,big,VS,O,12,E10,46.392578125
0,1,1,19993,1.671875,0.23046875,2,1,8,27,7,778.706909179688,920.110046386719,0,1,faces,male,0,1,objects,A,big,VS,O,12,E10,46.392578125
0,1,0,19997,2.4140625,0.12109375,3,1,13,49,11,1058.91589355469,467.874450683594,0,1,faces,male,0,1,objects,A,big,VS,O,12,E10,46.392578125
0,1,0,19998,2.578125,0.162109375,4,1,12,47,12,1088.45104980469,274.823150634766,0,1,objects,small,0,1,objects,A,big,VS,O,12,E10,46.392578125
0,1,0,20002,3.578125,0.20703125,5,0,3,5,16,594.281494140625,539.48974609375,0,1,objects,big,0,1,objects,A,big,VS,O,12,E10,46.392578125
0,1,0,20021,0.521484375,0.13671875,1,1,14,70,3,1302.61743164062,719.927978515625,0,1,faces,male,0,1,faces,P,female,VS,I,13,E10,50.591796875
0,1,1,20024,1.068359375,0.212890625,2,1,10,45,6,912.690246582031,988.897644042969,0,1,faces,male,0,1,faces,P,female,VS,I,13,E10,50.591796875
0,1,0,20028,1.984375,0.154296875,3,1,5,22,10,711.952453613281,429.469604492188,0,1,faces,male,0,1,faces,P,female,VS,I,13,E10,50.591796875
1,1,0,20042,0.412109375,0.17578125,1,1,12,62,2,1189.95458984375,869.453308105469,0,1,faces,female,0,1,objects,A,small,VS,O,14,E10,54.791015625
1,1,0,20043,0.63671875,0.11328125,2,1,15,79,3,1394.46374511719,716.958312988281,0,1,objects,small,0,1,objects,A,small,VS,O,14,E10,54.791015625
1,1,0,20044,0.779296875,0.158203125,3,1,14,77,4,1396.03698730469,545.909423828125,0,1,faces,male,0,1,objects,A,small,VS,O,14,E10,54.791015625
0,1,1,20047,1.3671875,0.20703125,4,1,8,38,7,991.27197265625,289.646942138672,0,1,objects,big,0,1,objects,A,small,VS,O,14,E10,54.791015625
0,1,0,20050,2.005859375,0.1796875,5,0,2,3,10,593.868530273438,371.745574951172,0,1,faces,female,0,1,objects,A,small,VS,O,14,E10,54.791015625
0,1,0,20051,2.22265625,0.185546875,6,0,3,13,11,681.770324707031,488.366394042969,0,1,objects,small,0,1,objects,A,small,VS,O,14,E10,54.791015625
2,1,0,20057,3.421875,0.173828125,7,0,15,79,17,1392.69067382812,788.198120117188,0,1,objects,small,0,1,objects,A,small,VS,O,14,E10,54.791015625
2,1,0,20058,3.642578125,0.15625,8,0,12,62,18,1184.71643066406,879.493774414062,0,1,faces,female,0,1,objects,A,small,VS,O,14,E10,54.791015625
2,1,0,20059,3.861328125,0.16015625,9,0,14,77,19,1398.73547363281,553.198608398438,0,1,faces,male,0,1,objects,A,small,VS,O,14,E10,54.791015625
0,1,0,20074,1.79296875,0.263671875,1,1,3,15,7,704.044067382812,615.874877929688,0,1,faces,female,0,1,objects,A,small,EX,O,15,E10,58.990234375
0,1,1,20075,2.123046875,0.16015625,2,1,9,42,8,925.83251953125,673.824523925781,0,1,objects,small,0,1,objects,A,small,EX,O,15,E10,58.990234375
1,1,0,20077,2.5546875,0.212890625,3,1,14,62,10,1118.82067871094,801.488830566406,0,1,objects,big,0,1,objects,A,small,EX,O,15,E10,58.990234375
0,1,1,20078,2.787109375,0.22265625,4,1,11,53,11,1089.78149414062,810.168640136719,0,1,faces,male,0,1,objects,A,small,EX,O,15,E10,58.990234375
2,1,0,20080,3.4453125,0.21875,5,0,14,62,13,1202.54333496094,880.282287597656,0,1,objects,big,0,1,objects,A,small,EX,O,15,E10,58.990234375
0,1,0,20081,3.734375,0.236328125,6,0,7,27,14,720.462646484375,989.24267578125,0,1,faces,female,0,1,objects,A,small,EX,O,15,E10,58.990234375
0,1,0,20091,0.333984375,0.22265625,1,1,11,60,1,1176.6279296875,686.693420410156,0,1,faces,female,1,1,faces,P,female,VS,F,16,E10,63.189453125
0,1,0,20093,0.845703125,0.16015625,2,1,12,61,3,1204.11889648438,786.865173339844,0,1,faces,male,1,1,faces,P,female,VS,F,16,E10,63.189453125
0,0,1,20095,1.330078125,0.322265625,3,1,13,68,5,1284.568359375,578.599365234375,1,0,NaN,NaN,1,1,faces,P,female,VS,F,16,E10,63.189453125
0,1,0,20111,0.591796875,0.107421875,1,1,3,9,3,568.59814453125,983.643371582031,0,1,faces,male,0,1,faces,A,female,VS,F,17,E10,67.388671875
0,1,0,20120,2.6640625,0.275390625,2,1,14,76,12,1392.27404785156,471.875335693359,0,1,faces,female,0,1,faces,A,female,VS,F,17,E10,67.388671875
0,1,0,20121,2.982421875,0.3125,3,1,13,74,13,1396.10607910156,277.110168457031,0,1,faces,male,0,1,faces,A,female,VS,F,17,E10,67.388671875
1,1,0,20138,0.673828125,0.13671875,1,1,11,53,3,1105.24279785156,882.949645996094,1,0,NaN,NaN,1,1,faces,P,female,VS,F,18,E10,71.587890625
2,1,0,20142,3.548828125,0.166015625,2,1,11,53,7,1084.80187988281,872.908264160156,1,0,NaN,NaN,1,1,faces,P,female,VS,F,18,E10,71.587890625
0,1,1,20157,1.138671875,0.162109375,1,1,6,36,5,909.951171875,959.024658203125,0,1,faces,female,0,1,faces,P,female,VS,F,19,E10,75.787109375
0,1,0,20160,1.6953125,0.234375,2,1,3,24,8,773.819946289062,671.088500976562,0,1,faces,female,0,1,faces,P,female,VS,F,19,E10,75.787109375
0,1,0,20161,1.96484375,0.12109375,3,1,5,32,9,878.297546386719,528.329833984375,0,1,faces,male,0,1,faces,P,female,VS,F,19,E10,75.787109375
1,1,1,20165,2.763671875,0.126953125,4,1,9,47,13,1075.86560058594,233.197738647461,0,1,objects,big,0,1,faces,P,female,VS,F,19,E10,75.787109375
2,1,0,20168,3.517578125,0.146484375,5,0,9,47,16,1044.04333496094,207.041900634766,0,1,objects,big,0,1,faces,P,female,VS,F,19,E10,75.787109375
0,1,0,20178,0.744140625,0.140625,1,1,10,27,4,778.609375,897.359252929688,0,1,faces,male,0,1,faces,A,male,VS,F,20,E10,79.986328125
0,1,0,20182,1.65625,0.23046875,2,1,12,31,8,892.974975585938,415.924072265625,0,1,faces,female,0,1,faces,A,male,VS,F,20,E10,79.986328125
0,1,0,20184,2.142578125,0.1875,3,1,3,3,10,587.502685546875,320.891967773438,0,1,objects,small,0,1,faces,A,male,VS,F,20,E10,79.986328125
0,1,0,20187,2.880859375,0.1171875,4,1,13,59,13,1189.51416015625,577.552612304688,0,1,objects,big,0,1,faces,A,male,VS,F,20,E10,79.986328125
0,1,0,20188,3.02734375,0.212890625,5,0,15,67,14,1303.71118164062,485.887512207031,0,1,faces,male,0,1,faces,A,male,VS,F,20,E10,79.986328125
0,1,0,20198,0.34765625,0.158203125,1,1,3,24,2,798.455139160156,671.533081054688,0,1,faces,male,0,1,objects,P,small,VS,O,21,E10,84.185546875
0,1,0,20199,0.5234375,0.177734375,2,1,4,25,3,775.859130859375,696.201599121094,0,1,faces,female,0,1,objects,P,small,VS,O,21,E10,84.185546875
0,1,0,20201,0.962890625,0.2265625,3,1,9,40,5,928.856994628906,394.881378173828,0,1,objects,small,0,1,objects,P,small,VS,O,21,E10,84.185546875
0,1,0,20202,1.216796875,0.111328125,4,1,7,30,6,886.676208496094,325.869262695312,0,1,faces,female,0,1,objects,P,small,VS,O,21,E10,84.185546875
1,1,0,20215,0.123046875,0.232421875,1,1,14,50,1,1036.97583007812,543.303649902344,0,1,faces,female,0,0,objects,A,big,EX,O,22,E10,88.384765625
1,1,0,20216,0.384765625,0.224609375,2,1,11,42,2,996.530151367188,653.890197753906,0,1,objects,big,0,0,objects,A,big,EX,O,22,E10,88.384765625
2,1,0,20221,1.494140625,0.3125,3,1,14,50,7,1087.25866699219,503.2607421875,0,1,faces,female,0,0,objects,A,big,EX,O,22,E10,88.384765625
2,1,0,20223,2.119140625,0.2265625,4,1,11,42,9,987.843872070312,685.143127441406,0,1,objects,big,0,0,objects,A,big,EX,O,22,E10,88.384765625
0,1,0,20225,3.6484375,0.349609375,5,0,9,36,11,894.942626953125,976.620300292969,0,1,faces,male,0,0,objects,A,big,EX,O,22,E10,88.384765625
0,1,0,20242,0.96875,0.171875,1,1,3,14,5,654.913208007812,586.726318359375,0,1,objects,small,0,1,faces,P,female,VS,I,23,E10,92.583984375
0,1,0,20246,1.771484375,0.142578125,2,1,12,47,9,1108.158203125,237.176498413086,0,1,objects,big,0,1,faces,P,female,VS,I,23,E10,92.583984375
0,1,0,20251,3.228515625,0.115234375,3,1,15,63,14,1153.48950195312,925.494812011719,0,1,faces,male,0,1,faces,P,female,VS,I,23,E10,92.583984375
0,1,0,20262,0.23828125,0.29296875,1,1,4,32,2,879.534606933594,577.290466308594,0,1,objects,big,0,1,faces,A,female,EX,I,24,E10,96.783203125
1,1,0,20265,0.94140625,0.384765625,2,1,13,78,5,1402.14038085938,690.390380859375,0,1,objects,small,0,1,faces,A,female,EX,I,24,E10,96.783203125
0,1,0,20266,1.353515625,0.142578125,3,1,14,79,6,1402.16613769531,739.291076660156,0,1,faces,male,0,1,faces,A,female,EX,I,24,E10,96.783203125
2,1,0,20268,1.73828125,0.462890625,4,1,13,78,8,1398.28186035156,689.185363769531,0,1,objects,small,0,1,faces,A,female,EX,I,24,E10,96.783203125
0,1,0,20269,2.244140625,0.19921875,5,0,12,76,9,1395.69006347656,489.316101074219,0,1,faces,female,0,1,faces,A,female,EX,I,24,E10,96.783203125
0,1,0,20270,2.501953125,0.234375,6,0,11,56,10,1135.12573242188,271.767395019531,0,1,faces,female,0,1,faces,A,female,EX,I,24,E10,96.783203125
0,1,0,20271,2.77734375,0.11328125,7,0,9,47,11,1034.39807128906,228.582809448242,0,1,faces,male,0,1,faces,A,female,EX,I,24,E10,96.783203125
0,1,0,20275,3.7734375,0.294921875,8,0,5,34,15,889.8173828125,779.584411621094,0,1,faces,male,0,1,faces,A,female,EX,I,24,E10,96.783203125
1,0,1,20294,0.61328125,0.412109375,1,1,11,68,3,1264.5869140625,504.890289306641,1,0,NaN,NaN,1,1,faces,P,female,VS,F,26,E10,105.181640625
2,0,0,20297,2.806640625,0.21875,2,1,11,68,6,1245.19274902344,506.879699707031,1,0,NaN,NaN,1,1,faces,P,female,VS,F,26,E10,105.181640625
0,1,0,20307,0.259765625,0.146484375,1,1,9,48,2,1055.18103027344,349.386932373047,0,1,faces,female,0,0,faces,A,female,VS,I,27,E10,109.380859375
0,1,0,20308,0.4453125,0.19921875,2,1,11,58,3,1159.74963378906,418.505157470703,0,1,faces,female,0,0,faces,A,female,VS,I,27,E10,109.380859375
0,1,0,20309,0.6875,0.224609375,3,1,14,69,4,1268.46606445312,639.828002929688,0,1,faces,female,0,0,faces,A,female,VS,I,27,E10,109.380859375
0,1,0,20310,0.95703125,0.234375,4,1,12,62,5,1185.66552734375,826.091674804688,0,1,faces,male,0,0,faces,A,female,VS,I,27,E10,109.380859375
0,1,0,20311,1.23046875,0.1328125,5,0,13,63,6,1180.31298828125,920.860961914062,0,1,faces,male,0,0,faces,A,female,VS,I,27,E10,109.380859375
0,1,1,20313,1.595703125,0.25,6,0,3,16,8,666.556457519531,744.658386230469,0,1,faces,female,0,0,faces,A,female,VS,I,27,E10,109.380859375
0,1,0,20315,2.072265625,0.244140625,7,0,4,17,10,651.690490722656,821.568176269531,0,1,faces,female,0,0,faces,A,female,VS,I,27,E10,109.380859375
0,1,1,20316,3.77734375,0.134765625,8,0,2,14,11,657.7841796875,533.867980957031,0,1,faces,female,0,0,faces,A,female,VS,I,27,E10,109.380859375
1,1,0,20326,0.2578125,0.158203125,1,1,7,21,1,806.150817871094,343.709930419922,0,1,faces,female,0,0,faces,A,female,EX,I,28,E10,113.580078125
1,1,0,20327,0.455078125,0.23046875,2,1,10,40,2,969.888000488281,422.478118896484,0,1,faces,female,0,0,faces,A,female,EX,I,28,E10,113.580078125
1,1,0,20328,0.724609375,0.197265625,3,1,12,59,3,1160.67260742188,544.518798828125,0,1,objects,small,0,0,faces,A,female,EX,I,28,E10,113.580078125
0,1,1,20329,0.951171875,0.328125,4,1,11,51,4,1051.41552734375,610.235656738281,0,1,faces,male,0,0,faces,A,female,EX,I,28,E10,113.580078125
2,1,0,20331,1.67578125,0.37109375,5,0,12,59,6,1175.68823242188,520.319763183594,0,1,objects,small,0,0,faces,A,female,EX,I,28,E10,113.580078125
0,1,1,20333,2.189453125,0.162109375,6,0,15,77,8,1381.32836914062,510.757141113281,0,1,faces,female,0,0,faces,A,female,EX,I,28,E10,113.580078125
2,1,0,20335,2.564453125,0.142578125,7,0,10,40,10,949.495300292969,431.114776611328,0,1,faces,female,0,0,faces,A,female,EX,I,28,E10,113.580078125
1,1,0,20336,2.76171875,0.177734375,8,0,6,20,11,781.529602050781,277.928924560547,0,1,objects,big,0,0,faces,A,female,EX,I,28,E10,113.580078125
2,1,0,20337,2.962890625,0.189453125,9,0,7,21,12,754.515930175781,316.961669921875,0,1,faces,female,0,0,faces,A,female,EX,I,28,E10,113.580078125
2,1,0,20338,3.1796875,0.318359375,10,0,6,20,13,768.089660644531,238.277542114258,0,1,objects,big,0,0,faces,A,female,EX,I,28,E10,113.580078125
0,1,0,20339,3.52734375,0.212890625,11,0,5,19,14,769.7607421875,133.702682495117,0,1,faces,female,0,0,faces,A,female,EX,I,28,E10,113.580078125
0,1,0,20340,3.779296875,0.263671875,12,0,8,28,15,891.03466796875,130.827087402344,0,1,faces,male,0,0,faces,A,female,EX,I,28,E10,113.580078125
0,1,0,20351,0.20703125,0.125,1,1,4,32,1,893.670471191406,538.184997558594,0,1,objects,small,1,1,faces,P,male,VS,I,29,E10,117.779296875
0,1,1,20354,0.640625,0.1484375,2,1,2,16,4,667.463623046875,729.115234375,0,1,faces,male,1,1,faces,P,male,VS,I,29,E10,117.779296875
