refix,pretarget,multifix,urevent,tonset,dur_added,rank,first_rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency
0,1,0,25571,2.416015625,0.27734375,4,1,8,50,8,1029.61218261719,548.253051757812,0,1,objects,small,0,1,faces,P,female,VS,I,4,J12,12.798828125
0,1,0,25572,2.728515625,0.2890625,5,0,15,70,9,1241.34338378906,764.681213378906,0,1,faces,female,0,1,faces,P,female,VS,I,4,J12,12.798828125
0,1,0,25573,3.037109375,0.4453125,6,0,9,51,10,1034.39294433594,672.856750488281,0,1,faces,male,0,1,faces,P,female,VS,I,4,J12,12.798828125
0,1,0,25592,0.283203125,0.125,1,1,2,21,2,734.4248046875,361.194122314453,0,1,objects,big,1,1,faces,P,female,VS,I,5,J12,16.998046875
0,1,0,25593,0.421875,0.271484375,2,1,5,29,3,835.9892578125,252.782455444336,0,1,faces,male,1,1,faces,P,female,VS,I,5,J12,16.998046875
1,0,0,25594,0.734375,0.2421875,3,1,10,57,4,1178.11938476562,340.960205078125,1,0,NaN,NaN,1,1,faces,P,female,VS,I,5,J12,16.998046875
1,0,0,25595,1,0.107421875,4,1,11,66,5,1224.36535644531,340.178680419922,0,1,faces,female,1,1,faces,P,female,VS,I,5,J12,16.998046875
2,0,0,25596,1.119140625,0.49609375,5,0,10,57,6,1157.21789550781,334.593017578125,1,0,NaN,NaN,1,1,faces,P,female,VS,I,5,J12,16.998046875
2,0,0,25597,1.642578125,0.23828125,6,0,11,66,7,1274.98388671875,356.093353271484,0,1,faces,female,1,1,faces,P,female,VS,I,5,J12,16.998046875
0,0,0,25598,1.896484375,0.2890625,7,0,13,73,8,1360.142578125,179.968811035156,0,1,objects,small,1,1,faces,P,female,VS,I,5,J12,16.998046875
3,0,0,25599,2.22265625,0.3046875,8,0,10,57,9,1135.6923828125,359.855072021484,1,0,NaN,NaN,1,1,faces,P,female,VS,I,5,J12,16.998046875
0,0,0,25600,2.564453125,0.259765625,9,0,14,78,10,1309.85729980469,677.880126953125,0,1,faces,female,1,1,faces,P,female,VS,I,5,J12,16.998046875
0,0,0,25601,2.849609375,0.29296875,10,0,12,71,11,1248.4736328125,864.696716308594,0,1,faces,male,1,1,faces,P,female,VS,I,5,J12,16.998046875
0,0,0,25602,3.16796875,0.201171875,11,0,8,44,12,963.051208496094,858.851440429688,0,1,objects,big,1,1,faces,P,female,VS,I,5,J12,16.998046875
0,0,0,25603,3.38671875,0.18359375,12,0,3,25,13,796.462036132812,700.532897949219,0,1,faces,female,1,1,faces,P,female,VS,I,5,J12,16.998046875
4,0,0,25605,3.7109375,0.697265625,13,0,10,57,15,1155.01586914062,364.435638427734,1,0,NaN,NaN,1,1,faces,P,female,VS,I,5,J12,16.998046875
0,1,0,25626,0.205078125,0.185546875,1,1,5,23,1,783.261047363281,516.108154296875,0,1,faces,female,1,1,objects,P,big,VS,O,6,J12,21.197265625
1,1,0,25630,1.005859375,0.189453125,2,1,10,61,5,1164.82434082031,776.929443359375,0,1,faces,female,1,1,objects,P,big,VS,O,6,J12,21.197265625
1,1,0,25631,1.2109375,0.166015625,3,1,12,69,6,1262.31958007812,666.825317382812,0,1,faces,male,1,1,objects,P,big,VS,O,6,J12,21.197265625
0,1,0,25632,1.392578125,0.177734375,4,1,11,67,7,1280.97729492188,456.893585205078,0,1,faces,female,1,1,objects,P,big,VS,O,6,J12,21.197265625
0,1,0,25633,1.58984375,0.28125,5,0,14,74,8,1357.79333496094,240.953689575195,0,1,objects,small,1,1,objects,P,big,VS,O,6,J12,21.197265625
0,1,0,25635,2.080078125,0.1875,6,0,3,10,10,629.646728515625,162.699081420898,0,1,faces,male,1,1,objects,P,big,VS,O,6,J12,21.197265625
0,1,0,25636,2.3046875,0.134765625,7,0,6,28,11,874.360168457031,184.812255859375,0,1,objects,big,1,1,objects,P,big,VS,O,6,J12,21.197265625
0,1,0,25637,2.451171875,0.1953125,8,0,8,38,12,922.53515625,228.019165039062,0,1,faces,male,1,1,objects,P,big,VS,O,6,J12,21.197265625
2,1,0,25640,3.1015625,0.22265625,9,0,10,61,15,1143.36755371094,746.599304199219,0,1,faces,female,1,1,objects,P,big,VS,O,6,J12,21.197265625
2,1,0,25641,3.3359375,0.12109375,10,0,12,69,16,1253.13439941406,679.600280761719,0,1,faces,male,1,1,objects,P,big,VS,O,6,J12,21.197265625
0,0,0,25642,3.49609375,0.853515625,11,0,9,44,17,933.595031738281,869.356079101562,1,0,NaN,NaN,1,1,objects,P,big,VS,O,6,J12,21.197265625
1,1,0,25663,0.189453125,0.3203125,1,1,7,41,1,935.09814453125,548.025329589844,0,1,faces,male,0,1,faces,A,male,EX,F,7,J12,25.396484375
0,1,0,25664,0.52734375,0.34375,2,1,5,30,2,846.460693359375,370.770782470703,0,1,faces,male,0,1,faces,A,male,EX,F,7,J12,25.396484375
0,1,0,25665,0.884765625,0.33984375,3,1,4,29,3,845.448974609375,250.233673095703,0,1,objects,big,0,1,faces,A,male,EX,F,7,J12,25.396484375
1,1,0,25667,1.603515625,0.115234375,4,1,9,49,5,1107.29077148438,478.149566650391,0,1,faces,female,0,1,faces,A,male,EX,F,7,J12,25.396484375
0,1,0,25668,1.751953125,0.255859375,5,0,12,67,6,1288.25842285156,460.806427001953,0,1,objects,big,0,1,faces,A,male,EX,F,7,J12,25.396484375
0,1,0,25669,2.03125,0.310546875,6,0,15,74,7,1346.33447265625,261.537994384766,0,1,faces,female,0,1,faces,A,male,EX,F,7,J12,25.396484375
2,1,1,25670,2.388671875,0.1640625,7,0,7,41,8,965.495422363281,557.964965820312,0,1,faces,male,0,1,faces,A,male,EX,F,7,J12,25.396484375
2,1,0,25672,2.765625,0.21875,8,0,9,49,10,1063.87463378906,477.194641113281,0,1,faces,female,0,1,faces,A,male,EX,F,7,J12,25.396484375
0,1,0,25673,3.001953125,0.322265625,9,0,8,42,11,921.350402832031,666.319946289062,0,1,faces,male,0,1,faces,A,male,EX,F,7,J12,25.396484375
0,1,0,25676,3.912109375,0.306640625,10,0,13,70,14,1250.77502441406,778.473876953125,0,1,faces,female,0,1,faces,A,male,EX,F,7,J12,25.396484375
0,1,0,25689,0.21875,0.162109375,1,1,4,7,1,585.42626953125,701.272338867188,0,1,faces,male,0,1,faces,P,male,VS,I,8,J12,29.595703125
0,1,0,25693,1.607421875,0.189453125,2,1,10,53,5,1039.87084960938,836.377746582031,0,1,objects,small,0,1,faces,P,male,VS,I,8,J12,29.595703125
0,1,0,25697,2.345703125,0.18359375,3,1,7,20,9,737.802856445312,257.828216552734,0,1,objects,big,0,1,faces,P,male,VS,I,8,J12,29.595703125
0,1,0,25698,2.572265625,0.20703125,4,1,11,56,10,1175.0830078125,271.463104248047,0,1,faces,female,0,1,faces,P,male,VS,I,8,J12,29.595703125
0,1,0,25699,2.791015625,0.279296875,5,0,12,57,11,1175.47033691406,376.480194091797,0,1,faces,female,0,1,faces,P,male,VS,I,8,J12,29.595703125
1,1,1,25721,0.259765625,0.228515625,1,1,1,4,1,587.203063964844,481.73779296875,0,1,faces,male,1,1,faces,P,female,VS,F,9,J12,33.794921875
0,1,0,25723,0.689453125,0.19921875,2,1,6,38,3,956.248718261719,271.898864746094,0,1,faces,female,1,1,faces,P,female,VS,F,9,J12,33.794921875
0,1,0,25724,0.90625,0.16015625,3,1,9,56,4,1184.73217773438,260.7431640625,0,1,objects,small,1,1,faces,P,female,VS,F,9,J12,33.794921875
0,1,0,25725,1.08203125,0.212890625,4,1,14,64,5,1304.08996582031,151.555419921875,0,1,faces,male,1,1,faces,P,female,VS,F,9,J12,33.794921875
0,1,0,25726,1.337890625,0.232421875,5,0,11,61,6,1134.64050292969,759.189025878906,0,1,objects,big,1,1,faces,P,female,VS,F,9,J12,33.794921875
0,1,0,25727,1.599609375,0.26953125,6,0,13,63,7,1168.59143066406,946.798461914062,0,1,faces,female,1,1,faces,P,female,VS,F,9,J12,33.794921875
0,1,0,25732,2.81640625,0.142578125,7,0,5,26,12,720.197021484375,839.209594726562,0,1,objects,small,1,1,faces,P,female,VS,F,9,J12,33.794921875
1,1,0,25733,2.970703125,0.171875,8,0,3,16,13,656.830688476562,780.295471191406,1,0,NaN,NaN,1,1,faces,P,female,VS,F,9,J12,33.794921875
2,1,0,25734,3.1640625,0.18359375,9,0,1,4,14,563.204956054688,485.467834472656,0,1,faces,male,1,1,faces,P,female,VS,F,9,J12,33.794921875
2,0,0,25735,3.373046875,0.955078125,10,0,3,16,15,627.924011230469,788.525695800781,1,0,NaN,NaN,1,1,faces,P,female,VS,F,9,J12,33.794921875
0,1,0,25754,0.66796875,0.4140625,1,1,1,1,2,533.929077148438,182.255523681641,0,1,faces,male,0,1,objects,A,small,EX,O,10,J12,37.994140625
0,1,0,25755,1.11328125,0.337890625,2,1,4,19,3,713.784362792969,167.545623779297,0,1,objects,big,0,1,objects,A,small,EX,O,10,J12,37.994140625
0,1,0,25756,1.4921875,0.2734375,3,1,8,46,4,1068.681640625,165.219497680664,0,1,objects,big,0,1,objects,A,small,EX,O,10,J12,37.994140625
0,1,0,25757,1.806640625,0.455078125,4,1,14,76,5,1348.94116210938,463.586486816406,0,1,objects,small,0,1,objects,A,small,EX,O,10,J12,37.994140625
0,1,1,25758,2.30078125,0.171875,5,0,9,49,6,1081.82788085938,457.284484863281,0,1,faces,male,0,1,objects,A,small,EX,O,10,J12,37.994140625
0,1,0,25760,2.625,0.185546875,6,0,5,31,8,854.519592285156,456.604156494141,0,1,faces,female,0,1,objects,A,small,EX,O,10,J12,37.994140625
0,1,0,25761,2.84375,0.162109375,7,0,7,44,9,995.807983398438,800.736267089844,0,1,objects,small,0,1,objects,A,small,EX,O,10,J12,37.994140625
0,1,0,25762,3.015625,0.21484375,8,0,11,53,10,1042.88122558594,798.770263671875,0,1,faces,female,0,1,objects,A,small,EX,O,10,J12,37.994140625
0,1,0,25763,3.2421875,0.173828125,9,0,12,54,11,1032.44799804688,920.746398925781,0,1,faces,female,0,1,objects,A,small,EX,O,10,J12,37.994140625
0,1,1,25783,0.21875,0.15625,1,1,4,14,1,692.914184570312,582.468811035156,0,1,faces,female,0,1,faces,A,male,EX,I,11,J12,42.193359375
1,1,0,25785,0.5546875,0.224609375,2,1,8,23,3,744.436218261719,581.295593261719,0,1,objects,small,0,1,faces,A,male,EX,I,11,J12,42.193359375
0,1,0,25787,0.96875,0.255859375,3,1,1,1,5,534.154296875,186.421157836914,0,1,faces,male,0,1,faces,A,male,EX,I,11,J12,42.193359375
0,1,0,25788,1.259765625,0.328125,4,1,6,19,6,739.440185546875,170.776733398438,0,1,faces,female,0,1,faces,A,male,EX,I,11,J12,42.193359375
0,1,0,25789,1.599609375,0.154296875,5,0,7,20,7,800.652709960938,245.834503173828,0,1,faces,male,0,1,faces,A,male,EX,I,11,J12,42.193359375
0,1,0,25791,1.88671875,0.224609375,6,0,13,65,9,1263.23193359375,267.966552734375,0,1,faces,male,0,1,faces,A,male,EX,I,11,J12,42.193359375
0,1,0,25792,2.138671875,0.22265625,7,0,15,74,10,1362.63952636719,271.617401123047,0,1,objects,small,0,1,faces,A,male,EX,I,11,J12,42.193359375
0,1,0,25793,2.3984375,0.23828125,8,0,12,58,11,1149.41882324219,441.821624755859,0,1,faces,male,0,1,faces,A,male,EX,I,11,J12,42.193359375
0,1,0,25795,3.328125,0.123046875,9,0,3,9,13,532.714599609375,956.643432617188,0,1,objects,big,0,1,faces,A,male,EX,I,11,J12,42.193359375
0,1,0,25797,3.69921875,0.1796875,10,0,5,15,15,657.81494140625,597.52783203125,0,1,faces,female,0,1,faces,A,male,EX,I,11,J12,42.193359375
2,1,0,25798,3.888671875,0.181640625,11,0,8,23,16,725.35107421875,578.787902832031,0,1,objects,small,0,1,faces,A,male,EX,I,11,J12,42.193359375
0,1,0,25812,0.208984375,0.205078125,1,1,6,39,1,935.479064941406,347.060943603516,0,1,faces,female,1,1,objects,P,big,VS,O,12,J12,46.392578125
0,1,0,25818,1.80859375,0.30078125,2,1,9,55,7,1172.3564453125,175.932144165039,0,1,objects,big,1,1,objects,P,big,VS,O,12,J12,46.392578125
1,0,0,25819,2.125,0.2578125,3,1,12,66,8,1265.912109375,313.982940673828,1,0,NaN,NaN,1,1,objects,P,big,VS,O,12,J12,46.392578125
0,0,0,25820,2.416015625,0.125,4,1,10,60,9,1149.43469238281,658.744201660156,0,1,faces,male,1,1,objects,P,big,VS,O,12,J12,46.392578125
2,0,0,25821,2.580078125,1.107421875,5,0,12,66,10,1256.64721679688,351.786712646484,1,0,NaN,NaN,1,1,objects,P,big,VS,O,12,J12,46.392578125
1,0,0,25838,0.220703125,0.279296875,1,1,5,21,1,766.730163574219,375.980590820312,1,0,NaN,NaN,1,0,faces,P,female,VS,F,13,J12,50.591796875
1,0,0,25839,0.51171875,0.185546875,2,1,4,20,2,726.001098632812,268.524932861328,0,1,faces,female,1,0,faces,P,female,VS,F,13,J12,50.591796875
2,0,0,25840,0.70703125,0.509765625,3,1,5,21,3,744.53955078125,356.504028320312,1,0,NaN,NaN,1,0,faces,P,female,VS,F,13,J12,50.591796875
0,0,0,25841,1.248046875,0.150390625,4,1,8,39,4,928.781982421875,383.608703613281,0,1,faces,female,1,0,faces,P,female,VS,F,13,J12,50.591796875
0,0,0,25842,1.412109375,0.193359375,5,0,6,31,5,828.73974609375,463.053558349609,0,1,faces,male,1,0,faces,P,female,VS,F,13,J12,50.591796875
0,0,0,25843,1.623046875,0.236328125,6,0,10,49,6,1041.85339355469,462.356018066406,0,1,faces,female,1,0,faces,P,female,VS,F,13,J12,50.591796875
0,0,0,25844,2.673828125,0.19140625,7,0,1,7,7,531.10205078125,778.126342773438,0,1,faces,male,1,0,faces,P,female,VS,F,13,J12,50.591796875
2,0,0,25846,3.095703125,0.125,8,0,4,20,9,787.468627929688,288.668212890625,0,1,faces,female,1,0,faces,P,female,VS,F,13,J12,50.591796875
0,0,0,25847,3.236328125,0.197265625,9,0,3,10,10,624.561279296875,185.099319458008,0,1,objects,big,1,0,faces,P,female,VS,F,13,J12,50.591796875
0,0,0,25849,3.64453125,0.1484375,10,0,13,75,12,1367.87487792969,358.864593505859,0,1,objects,big,1,0,faces,P,female,VS,F,13,J12,50.591796875
0,1,0,25877,0.353515625,0.21484375,1,1,4,32,3,842.668273925781,536.634765625,0,1,faces,female,0,0,objects,A,big,EX,O,14,J12,54.791015625
0,1,0,25878,0.599609375,0.41015625,2,1,1,11,4,668.062866210938,265.152862548828,0,1,faces,female,0,0,objects,A,big,EX,O,14,J12,54.791015625
0,1,0,25879,1.048828125,0.15234375,3,1,5,38,5,918.475280761719,262.693695068359,0,1,objects,big,0,0,objects,A,big,EX,O,14,J12,54.791015625
0,1,0,25880,1.212890625,0.169921875,4,1,3,30,6,853.835754394531,363.652740478516,0,1,objects,small,0,0,objects,A,big,EX,O,14,J12,54.791015625
0,1,0,25881,1.39453125,0.244140625,5,0,2,29,7,880.511108398438,243.071487426758,0,1,objects,big,0,0,objects,A,big,EX,O,14,J12,54.791015625
0,1,0,25882,1.681640625,0.25390625,6,0,10,65,8,1265.82019042969,244.252319335938,0,1,objects,big,0,0,objects,A,big,EX,O,14,J12,54.791015625
0,1,0,25883,1.94921875,0.240234375,7,0,9,64,9,1281.91015625,171.765274047852,0,1,faces,male,0,0,objects,A,big,EX,O,14,J12,54.791015625
0,1,0,25884,2.220703125,0.298828125,8,0,13,75,10,1370.59545898438,372.715911865234,0,1,faces,male,0,0,objects,A,big,EX,O,14,J12,54.791015625
0,1,0,25885,2.556640625,0.302734375,9,0,7,58,11,1143.20178222656,471.481506347656,0,1,faces,male,0,0,objects,A,big,EX,O,14,J12,54.791015625
0,1,0,25886,2.89453125,0.244140625,10,0,14,77,12,1355.88269042969,557.171875,0,1,faces,female,0,0,objects,A,big,EX,O,14,J12,54.791015625
0,1,0,25887,3.1484375,0.310546875,11,0,15,78,13,1365.32312011719,649.832641601562,0,1,faces,female,0,0,objects,A,big,EX,O,14,J12,54.791015625
0,1,1,25888,3.4921875,0.12109375,12,0,8,61,14,1194.94934082031,789.582885742188,0,1,faces,male,0,0,objects,A,big,EX,O,14,J12,54.791015625
0,1,0,25890,3.83203125,0.525390625,13,0,6,51,16,1051.595703125,669.898742675781,0,1,objects,small,0,0,objects,A,big,EX,O,14,J12,54.791015625
1,1,0,25901,0.072265625,0.330078125,1,1,6,41,1,935.885375976562,539.723815917969,0,1,objects,big,0,1,faces,A,male,VS,I,15,J12,58.990234375
0,1,0,25902,0.4453125,0.197265625,2,1,10,68,2,1283.26281738281,532.850280761719,0,1,faces,male,0,1,faces,A,male,VS,I,15,J12,58.990234375
1,1,0,25903,0.65234375,0.126953125,3,1,9,67,3,1283.32312011719,463.363708496094,0,1,faces,male,0,1,faces,A,male,VS,I,15,J12,58.990234375
0,1,0,25904,0.830078125,0.22265625,4,1,2,4,4,516.378662109375,465.949981689453,0,1,faces,female,0,1,faces,A,male,VS,I,15,J12,58.990234375
0,1,0,25905,1.068359375,0.216796875,5,0,1,2,5,516.759521484375,271.913757324219,0,1,faces,female,0,1,faces,A,male,VS,I,15,J12,58.990234375
0,1,0,25907,2.12890625,0.17578125,6,0,11,71,7,1275.04907226562,887.190856933594,0,1,faces,female,0,1,faces,A,male,VS,I,15,J12,58.990234375
0,1,0,25908,2.3203125,0.197265625,7,0,15,79,8,1361.84741210938,767.236450195312,0,1,faces,female,0,1,faces,A,male,VS,I,15,J12,58.990234375
0,1,1,25910,2.671875,0.1484375,8,0,5,31,10,886.569702148438,460.332336425781,0,1,objects,small,0,1,faces,A,male,VS,I,15,J12,58.990234375
2,1,0,25912,2.921875,0.232421875,9,0,6,41,12,915.078857421875,549.210754394531,0,1,objects,big,0,1,faces,A,male,VS,I,15,J12,58.990234375
2,1,0,25913,3.1953125,0.28515625,10,0,9,67,13,1267.18444824219,454.713653564453,0,1,faces,male,0,1,faces,A,male,VS,I,15,J12,58.990234375
0,1,0,25915,3.59375,0.279296875,11,0,13,73,15,1390.56945800781,178.521408081055,0,1,faces,male,0,1,faces,A,male,VS,I,15,J12,58.990234375
1,0,0,25932,0.216796875,1.77734375,1,1,8,42,1,921.134704589844,659.751708984375,1,0,NaN,NaN,1,1,objects,P,small,VS,O,16,J12,63.189453125
0,0,0,25933,2.0078125,0.208984375,2,1,10,52,2,1017.73321533203,778.486877441406,0,1,faces,male,1,1,objects,P,small,VS,O,16,J12,63.189453125
2,0,0,25934,2.232421875,0.796875,3,1,8,42,3,922.432312011719,678.090026855469,1,0,NaN,NaN,1,1,objects,P,small,VS,O,16,J12,63.189453125
0,0,0,25939,3.884765625,0.2109375,4,1,14,75,8,1375.44995117188,350.709625244141,0,1,faces,female,1,1,objects,P,small,VS,O,16,J12,63.189453125
0,1,0,25958,0.201171875,0.201171875,1,1,4,24,1,746.219909667969,665.075378417969,0,1,faces,male,1,1,faces,P,male,VS,F,17,J12,67.388671875
0,1,0,25960,0.61328125,0.185546875,2,1,1,3,3,518.869750976562,363.739624023438,0,1,faces,male,1,1,faces,P,male,VS,F,17,J12,67.388671875
0,1,0,25962,1.001953125,0.162109375,3,1,5,29,5,859.347717285156,261.326721191406,0,1,faces,female,1,1,faces,P,male,VS,F,17,J12,67.388671875
0,1,0,25963,1.201171875,0.400390625,4,1,8,56,6,1188.56591796875,273.635375976562,0,1,faces,male,1,1,faces,P,male,VS,F,17,J12,67.388671875
0,1,0,25964,1.6171875,0.203125,5,0,7,49,7,1076.05151367188,448.653839111328,0,1,faces,male,1,1,faces,P,male,VS,F,17,J12,67.388671875
1,0,0,25965,1.83203125,0.234375,6,0,9,58,8,1146.95104980469,469.392242431641,1,0,NaN,NaN,1,1,faces,P,male,VS,F,17,J12,67.388671875
0,0,0,25966,2.103515625,0.267578125,7,0,14,77,9,1337.48522949219,578.6015625,0,1,faces,female,1,1,faces,P,male,VS,F,17,J12,67.388671875
2,0,0,25967,2.388671875,0.76953125,8,0,9,58,10,1152.54125976562,473.945709228516,1,0,NaN,NaN,1,1,faces,P,male,VS,F,17,J12,67.388671875
0,0,0,25968,3.173828125,0.33203125,9,0,10,66,11,1235.2646484375,354.916961669922,0,1,faces,female,1,1,faces,P,male,VS,F,17,J12,67.388671875
3,0,0,25969,3.533203125,0.2890625,10,0,9,58,12,1125.62939453125,461.054748535156,1,0,NaN,NaN,1,1,faces,P,male,VS,F,17,J12,67.388671875
1,1,0,25984,0.3828125,0.30078125,1,1,11,42,2,935.269409179688,597.382690429688,0,1,faces,male,0,1,objects,A,big,VS,O,18,J12,71.587890625
1,1,0,25985,0.71484375,0.150390625,2,1,5,12,3,701.717041015625,311.564056396484,0,1,faces,female,0,1,objects,A,big,VS,O,18,J12,71.587890625
1,1,0,25986,0.888671875,0.158203125,3,1,6,20,4,745.754455566406,290.130554199219,0,1,objects,small,0,1,objects,A,big,VS,O,18,J12,71.587890625
0,1,0,25987,1.068359375,0.30078125,4,1,1,1,5,515.274291992188,189.281600952148,0,1,objects,big,0,1,objects,A,big,VS,O,18,J12,71.587890625
1,1,0,25991,1.90234375,0.19140625,5,0,12,43,9,940.585510253906,722.413269042969,0,1,faces,male,0,1,objects,A,big,VS,O,18,J12,71.587890625
2,1,0,25992,2.1015625,0.416015625,6,0,11,42,10,968.667297363281,618.508056640625,0,1,faces,male,0,1,objects,A,big,VS,O,18,J12,71.587890625
0,1,0,25993,2.544921875,0.150390625,7,0,14,50,11,1068.59753417969,563.201599121094,0,1,faces,female,0,1,objects,A,big,VS,O,18,J12,71.587890625
2,1,0,25995,2.970703125,0.23828125,8,0,5,12,13,669.96875,331.170135498047,0,1,faces,female,0,1,objects,A,big,VS,O,18,J12,71.587890625
2,1,0,25996,3.224609375,0.306640625,9,0,6,20,14,761.334411621094,252.379684448242,0,1,objects,small,0,1,objects,A,big,VS,O,18,J12,71.587890625
