refix,pretarget,multifix,urevent,tonset,dur_added,rank,first_rank,stposrel,stposabs,n,x,y,istarget,isdistractor,distractor_cat,ditractor_atr,trial_targetseen,trial_correct,trial_cat,trial_resp,trial_atr,trial_type,trial_cattype,trial_number,trial_subject,trial_bgn_latency,Nrank,N_subj_rank,NC_subj_rank,NC_rank,TS,VSNT_EX,isEX
0,1,0,25795,0.37109375,0.140625,2,1,9,55,2,1147.02526855469,160.021255493164,0,1,faces,female,1,1,objects,P,small,VS,O,136,E08,567.095703125,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,25797,3.29296875,0.578125,3,1,11,68,4,1286.30004882812,535.683166503906,0,1,objects,small,1,1,objects,P,small,VS,O,136,E08,567.095703125,1.0,0.1111111111111111,-0.3888888888888889,0.5,1.0,1.0,0.0
0,1,0,25831,0.595703125,0.255859375,2,1,3,14,3,643.606567382812,500.876312255859,0,1,objects,big,0,1,faces,A,female,EX,I,138,E08,575.494140625,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
1,1,0,25832,0.91796875,0.1796875,3,1,1,10,4,671.917175292969,175.240707397461,0,1,faces,female,0,1,faces,A,female,EX,I,138,E08,575.494140625,0.5,0.1111111111111111,-0.3888888888888889,0.0,0.0,0.0,1.0
0,1,0,25833,1.12890625,0.21484375,4,1,4,19,5,740.057434082031,133.828659057617,0,1,objects,small,0,1,faces,A,female,EX,I,138,E08,575.494140625,1.0,0.2222222222222222,-0.2777777777777778,0.5,0.0,0.0,1.0
0,1,1,25852,1.03125,0.271484375,2,1,1,2,5,531.221557617188,218.977615356445,0,1,faces,female,0,1,objects,A,small,EX,O,139,E08,579.693359375,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,1,25854,1.5546875,0.44921875,3,1,7,47,7,1071.19067382812,236.984512329102,0,1,faces,female,0,1,objects,A,small,EX,O,139,E08,579.693359375,0.2,0.1111111111111111,-0.3888888888888889,-0.3,0.0,0.0,1.0
0,1,0,25857,2.494140625,0.3046875,4,1,14,68,10,1277.46899414062,524.499206542969,0,1,faces,female,0,1,objects,A,small,EX,O,139,E08,579.693359375,0.4,0.2222222222222222,-0.2777777777777778,-0.09999999999999998,0.0,0.0,1.0
0,1,1,25858,2.87109375,0.142578125,5,0,11,62,11,1131.1748046875,879.242614746094,0,1,faces,male,0,1,objects,A,small,EX,O,139,E08,579.693359375,0.6,0.3333333333333333,-0.16666666666666669,0.09999999999999998,0.0,0.0,1.0
0,1,1,25860,3.205078125,0.263671875,6,0,8,54,13,1071.99621582031,924.710510253906,0,1,faces,male,0,1,objects,A,small,EX,O,139,E08,579.693359375,0.8,0.4444444444444444,-0.05555555555555558,0.30000000000000004,0.0,0.0,1.0
0,1,1,25862,3.697265625,0.16796875,7,0,4,17,15,634.134765625,878.255004882812,0,1,objects,small,0,1,objects,A,small,EX,O,139,E08,579.693359375,1.0,0.5555555555555556,0.05555555555555558,0.5,0.0,0.0,1.0
0,1,0,25887,0.6328125,0.16015625,2,1,2,10,3,670.57275390625,188.528762817383,0,1,faces,male,0,1,faces,A,male,EX,I,141,E08,588.091796875,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,1,25889,0.92578125,0.228515625,3,1,3,11,5,655.608825683594,236.855834960938,0,1,faces,female,0,1,faces,A,male,EX,I,141,E08,588.091796875,0.16666666666666666,0.1111111111111111,-0.3888888888888889,-0.33333333333333337,0.0,0.0,1.0
0,1,1,25890,1.240234375,0.119140625,4,1,10,66,6,1240.56030273438,329.924377441406,0,1,faces,male,0,1,faces,A,male,EX,I,141,E08,588.091796875,0.3333333333333333,0.2222222222222222,-0.2777777777777778,-0.16666666666666669,0.0,0.0,1.0
0,1,1,25893,1.921875,0.146484375,5,0,11,68,9,1281.48291015625,540.892517089844,0,1,objects,big,0,1,faces,A,male,EX,I,141,E08,588.091796875,0.5,0.3333333333333333,-0.16666666666666669,0.0,0.0,0.0,1.0
0,1,1,25894,2.119140625,0.181640625,6,0,14,78,10,1377.25695800781,616.797912597656,0,1,faces,male,0,1,faces,A,male,EX,I,141,E08,588.091796875,0.6666666666666666,0.4444444444444444,-0.05555555555555558,0.16666666666666663,0.0,0.0,1.0
1,1,0,25896,2.654296875,0.16015625,7,0,15,81,12,1326.7294921875,906.290405273438,0,1,objects,big,0,1,faces,A,male,EX,I,141,E08,588.091796875,0.8333333333333334,0.5555555555555556,0.05555555555555558,0.33333333333333337,0.0,0.0,1.0
0,1,0,25897,2.83203125,0.220703125,8,0,12,72,13,1306.54895019531,946.343444824219,0,1,faces,male,0,1,faces,A,male,EX,I,141,E08,588.091796875,1.0,0.6666666666666666,0.16666666666666663,0.5,0.0,0.0,1.0
0,1,0,25945,1.10546875,0.13671875,2,1,6,18,6,621.369018554688,966.283569335938,0,1,faces,female,1,1,faces,P,female,VS,I,143,E08,596.490234375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,25946,1.30078125,0.14453125,3,1,2,8,7,526.593627929688,848.333679199219,0,1,faces,male,1,1,faces,P,female,VS,I,143,E08,596.490234375,1.0,0.1111111111111111,-0.3888888888888889,0.5,1.0,1.0,0.0
0,1,0,26200,2.6328125,0.287109375,3,1,14,79,6,1375.33837890625,705.651062011719,0,1,objects,big,1,1,objects,P,small,VS,O,149,E08,621.685546875,0.0,0.1111111111111111,-0.3888888888888889,-0.5,1.0,1.0,0.0
0,1,0,26201,2.994140625,0.3359375,4,1,10,50,7,1019.18988037109,521.184204101562,0,1,faces,female,1,1,objects,P,small,VS,O,149,E08,621.685546875,1.0,0.2222222222222222,-0.2777777777777778,0.5,1.0,1.0,0.0
0,1,0,26215,0.482421875,0.138671875,2,1,2,7,3,608.913208007812,697.068542480469,0,1,faces,female,1,1,objects,P,big,VS,O,150,E08,625.884765625,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,26216,0.681640625,0.1171875,3,1,1,5,4,591.488464355469,529.992126464844,0,1,objects,big,1,1,objects,P,big,VS,O,150,E08,625.884765625,0.3333333333333333,0.1111111111111111,-0.3888888888888889,-0.16666666666666669,1.0,1.0,0.0
0,1,0,26221,1.611328125,0.181640625,4,1,11,54,9,1105.81164550781,916.411437988281,0,1,faces,female,1,1,objects,P,big,VS,O,150,E08,625.884765625,0.6666666666666666,0.2222222222222222,-0.2777777777777778,0.16666666666666663,1.0,1.0,0.0
0,1,0,26223,2.0703125,0.15234375,5,0,8,31,11,850.966674804688,416.669525146484,0,1,faces,female,1,1,objects,P,big,VS,O,150,E08,625.884765625,1.0,0.3333333333333333,-0.16666666666666669,0.5,1.0,1.0,0.0
0,1,0,26238,0.458984375,0.1015625,2,1,10,50,4,1065.70397949219,537.761169433594,0,1,faces,male,1,1,faces,P,female,VS,I,151,E08,630.083984375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,26239,0.634765625,0.16015625,3,1,4,26,5,766.530700683594,823.985778808594,0,1,faces,male,1,1,faces,P,female,VS,I,151,E08,630.083984375,0.2,0.1111111111111111,-0.3888888888888889,-0.3,1.0,1.0,0.0
0,1,0,26241,2.15234375,0.111328125,4,1,2,11,7,646.828063964844,210.059875488281,0,1,faces,male,1,1,faces,P,female,VS,I,151,E08,630.083984375,0.4,0.2222222222222222,-0.2777777777777778,-0.09999999999999998,1.0,1.0,0.0
0,1,0,26242,2.3515625,0.1796875,5,0,9,47,8,1091.48254394531,230.51579284668,0,1,faces,female,1,1,faces,P,female,VS,I,151,E08,630.083984375,0.6,0.3333333333333333,-0.16666666666666669,0.09999999999999998,1.0,1.0,0.0
0,1,0,26244,2.751953125,0.26953125,7,0,11,56,10,1190.30261230469,234.506851196289,0,1,faces,female,1,1,faces,P,female,VS,I,151,E08,630.083984375,1.0,0.5555555555555556,0.05555555555555558,0.5,1.0,1.0,0.0
0,1,0,26252,0.7109375,0.265625,2,1,4,19,4,763.1181640625,91.4324569702148,0,1,faces,female,0,1,objects,A,big,EX,O,152,E08,634.283203125,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,1,26253,1.0546875,0.12890625,3,1,10,57,5,1115.27893066406,297.626892089844,0,1,faces,female,0,1,objects,A,big,EX,O,152,E08,634.283203125,0.2,0.1111111111111111,-0.3888888888888889,-0.3,0.0,0.0,1.0
0,1,1,26257,1.912109375,0.23046875,5,0,11,61,9,1191.98010253906,717.81005859375,0,1,faces,female,0,1,objects,A,big,EX,O,152,E08,634.283203125,0.6,0.3333333333333333,-0.16666666666666669,0.09999999999999998,0.0,0.0,1.0
0,1,0,26259,2.4140625,0.11328125,6,0,15,81,11,1366.01098632812,923.431884765625,0,1,faces,male,0,1,objects,A,big,EX,O,152,E08,634.283203125,0.8,0.4444444444444444,-0.05555555555555558,0.30000000000000004,0.0,0.0,1.0
1,1,1,26262,3.01171875,0.201171875,7,0,6,35,14,870.10302734375,840.400817871094,0,1,faces,female,0,1,objects,A,big,EX,O,152,E08,634.283203125,1.0,0.5555555555555556,0.05555555555555558,0.5,0.0,0.0,1.0
0,1,1,26272,0.646484375,0.23046875,2,1,2,7,3,527.715026855469,763.1240234375,0,1,objects,big,0,1,faces,A,male,EX,F,153,E08,638.482421875,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,1,26274,1.134765625,0.197265625,3,1,1,3,5,537.269836425781,290.578399658203,0,1,objects,big,0,1,faces,A,male,EX,F,153,E08,638.482421875,0.16666666666666666,0.1111111111111111,-0.3888888888888889,-0.33333333333333337,0.0,0.0,1.0
0,1,0,26277,1.8828125,0.34765625,4,1,10,66,8,1282.24108886719,326.016204833984,0,1,faces,male,0,1,faces,A,male,EX,F,153,E08,638.482421875,0.3333333333333333,0.2222222222222222,-0.2777777777777778,-0.16666666666666669,0.0,0.0,1.0
1,1,0,26278,2.271484375,0.34375,5,0,14,74,9,1381.490234375,229.666122436523,0,1,faces,male,0,1,faces,A,male,EX,F,153,E08,638.482421875,0.5,0.3333333333333333,-0.16666666666666669,0.0,0.0,0.0,1.0
0,1,0,26279,2.673828125,0.125,6,0,9,64,10,1300.44482421875,134.275650024414,0,1,faces,male,0,1,faces,A,male,EX,F,153,E08,638.482421875,0.6666666666666666,0.4444444444444444,-0.05555555555555558,0.16666666666666663,0.0,0.0,1.0
0,1,0,26283,3.623046875,0.357421875,8,0,6,49,14,1065.92346191406,423.591156005859,0,1,faces,female,0,1,faces,A,male,EX,F,153,E08,638.482421875,1.0,0.6666666666666666,0.16666666666666663,0.5,0.0,0.0,1.0
0,1,0,26296,0.8125,0.53125,2,1,8,36,4,864.011901855469,953.239807128906,0,1,objects,small,0,1,faces,A,female,EX,F,154,E08,642.681640625,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,26297,1.4453125,0.220703125,3,1,15,70,5,1303.24450683594,748.384399414062,0,1,faces,male,0,1,faces,A,female,EX,F,154,E08,642.681640625,0.14285714285714285,0.1111111111111111,-0.3888888888888889,-0.35714285714285715,0.0,0.0,1.0
0,1,0,26300,2.083984375,0.12109375,4,1,13,65,8,1303.75073242188,214.404418945312,0,1,faces,male,0,1,faces,A,female,EX,F,154,E08,642.681640625,0.2857142857142857,0.2222222222222222,-0.2777777777777778,-0.2142857142857143,0.0,0.0,1.0
0,1,0,26301,2.23828125,0.4296875,5,0,11,55,9,1202.220703125,127.84602355957,0,1,objects,small,0,1,faces,A,female,EX,F,154,E08,642.681640625,0.42857142857142855,0.3333333333333333,-0.16666666666666669,-0.07142857142857145,0.0,0.0,1.0
0,1,0,26302,2.73828125,0.1484375,6,0,5,28,10,901.194091796875,159.847503662109,0,1,faces,male,0,1,faces,A,female,EX,F,154,E08,642.681640625,0.5714285714285714,0.4444444444444444,-0.05555555555555558,0.0714285714285714,0.0,0.0,1.0
0,1,0,26303,2.92578125,0.23828125,7,0,6,29,11,871.617309570312,210.927581787109,0,1,faces,female,0,1,faces,A,female,EX,F,154,E08,642.681640625,0.7142857142857143,0.5555555555555556,0.05555555555555558,0.2142857142857143,0.0,0.0,1.0
0,1,0,26304,3.220703125,0.134765625,8,0,10,47,12,1075.79833984375,232.873962402344,0,1,objects,big,0,1,faces,A,female,EX,F,154,E08,642.681640625,0.8571428571428571,0.6666666666666666,0.16666666666666663,0.3571428571428571,0.0,0.0,1.0
0,1,1,26305,3.431640625,0.119140625,9,0,1,13,13,672.973999023438,488.284576416016,0,1,faces,female,0,1,faces,A,female,EX,F,154,E08,642.681640625,1.0,0.7777777777777778,0.2777777777777778,0.5,0.0,0.0,1.0
0,1,0,26320,0.74609375,0.1484375,2,1,4,20,4,760.672546386719,205.420593261719,0,1,faces,male,1,1,faces,P,male,VS,F,155,E08,646.880859375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,26321,0.94921875,0.162109375,3,1,2,10,5,650.942749023438,122.40242767334,0,1,faces,female,1,1,faces,P,male,VS,F,155,E08,646.880859375,0.2,0.1111111111111111,-0.3888888888888889,-0.3,1.0,1.0,0.0
1,1,0,26322,1.16796875,0.353515625,4,1,1,2,6,557.315246582031,219.080169677734,0,1,faces,male,1,1,faces,P,male,VS,F,155,E08,646.880859375,0.4,0.2222222222222222,-0.2777777777777778,-0.09999999999999998,1.0,1.0,0.0
0,1,1,26323,1.625,0.12109375,5,0,12,75,7,1366.05187988281,301.469604492188,0,1,faces,male,1,1,faces,P,male,VS,F,155,E08,646.880859375,0.6,0.3333333333333333,-0.16666666666666669,0.09999999999999998,1.0,1.0,0.0
0,1,0,26327,2.482421875,0.16796875,6,0,15,81,11,1401.697265625,946.552795410156,0,1,faces,male,1,1,faces,P,male,VS,F,155,E08,646.880859375,0.8,0.4444444444444444,-0.05555555555555558,0.30000000000000004,1.0,1.0,0.0
0,1,0,26329,2.876953125,0.265625,7,0,5,24,13,751.646179199219,638.821533203125,0,1,faces,female,1,1,faces,P,male,VS,F,155,E08,646.880859375,1.0,0.5555555555555556,0.05555555555555558,0.5,1.0,1.0,0.0
0,1,0,26345,0.69921875,0.134765625,2,1,10,43,5,997.920166015625,741.530578613281,0,1,faces,female,1,1,faces,P,male,VS,F,156,E08,651.080078125,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,26346,0.880859375,0.134765625,3,1,13,52,6,1055.75500488281,739.684509277344,0,1,faces,male,1,1,faces,P,male,VS,F,156,E08,651.080078125,1.0,0.1111111111111111,-0.3888888888888889,0.5,1.0,1.0,0.0
1,1,0,26445,0.70703125,0.12109375,2,1,3,18,4,620.73828125,952.885620117188,0,1,faces,female,0,1,objects,A,small,EX,O,162,E08,676.275390625,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,26452,2.166015625,0.109375,6,0,15,80,11,1395.9755859375,841.243225097656,0,1,objects,big,0,1,objects,A,small,EX,O,162,E08,676.275390625,0.5,0.4444444444444444,-0.05555555555555558,0.0,0.0,0.0,1.0
0,1,1,26455,3.041015625,0.154296875,8,0,2,5,14,531.223022460938,512.573120117188,0,1,faces,female,0,1,objects,A,small,EX,O,162,E08,676.275390625,0.75,0.6666666666666666,0.16666666666666663,0.25,0.0,0.0,1.0
0,1,0,26457,3.478515625,0.232421875,9,0,1,2,16,570.33642578125,194.863586425781,0,1,objects,small,0,1,objects,A,small,EX,O,162,E08,676.275390625,0.875,0.7777777777777778,0.2777777777777778,0.375,0.0,0.0,1.0
0,1,0,26458,3.775390625,0.16796875,10,0,5,28,17,909.327026367188,149.206970214844,0,1,faces,male,0,1,objects,A,small,EX,O,162,E08,676.275390625,1.0,0.8888888888888888,0.38888888888888884,0.5,0.0,0.0,1.0
0,1,1,26468,0.638671875,0.107421875,2,1,2,28,3,891.222106933594,138.892791748047,0,1,objects,small,0,1,faces,A,male,EX,I,163,E08,680.474609375,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,26470,1.072265625,0.234375,3,1,11,64,5,1224.27648925781,128.131713867188,0,1,faces,female,0,1,faces,A,male,EX,I,163,E08,680.474609375,0.125,0.1111111111111111,-0.3888888888888889,-0.375,0.0,0.0,1.0
0,1,1,26472,1.53515625,0.123046875,4,1,13,77,7,1385.3486328125,559.684326171875,0,1,faces,female,0,1,faces,A,male,EX,I,163,E08,680.474609375,0.25,0.2222222222222222,-0.2777777777777778,-0.25,0.0,0.0,1.0
0,1,0,26474,1.849609375,0.177734375,5,0,12,68,9,1271.14147949219,530.173645019531,0,1,faces,female,0,1,faces,A,male,EX,I,163,E08,680.474609375,0.375,0.3333333333333333,-0.16666666666666669,-0.125,0.0,0.0,1.0
0,1,0,26475,2.05078125,0.20703125,6,0,10,59,10,1190.28173828125,528.589904785156,0,1,faces,female,0,1,faces,A,male,EX,I,163,E08,680.474609375,0.5,0.4444444444444444,-0.05555555555555558,0.0,0.0,0.0,1.0
0,1,0,26476,2.333984375,0.177734375,7,0,1,24,11,791.664672851562,647.249084472656,0,1,faces,male,0,1,faces,A,male,EX,I,163,E08,680.474609375,0.625,0.5555555555555556,0.05555555555555558,0.125,0.0,0.0,1.0
0,1,0,26477,2.55859375,0.12890625,8,0,4,33,12,865.459533691406,636.1025390625,0,1,faces,male,0,1,faces,A,male,EX,I,163,E08,680.474609375,0.75,0.6666666666666666,0.16666666666666663,0.25,0.0,0.0,1.0
0,1,1,26478,2.740234375,0.271484375,9,0,6,43,13,953.188293457031,727.429077148438,0,1,objects,big,0,1,faces,A,male,EX,I,163,E08,680.474609375,0.875,0.7777777777777778,0.2777777777777778,0.375,0.0,0.0,1.0
0,1,1,26480,3.236328125,0.1953125,10,0,15,79,15,1407.92578125,754.351928710938,0,1,objects,small,0,1,faces,A,male,EX,I,163,E08,680.474609375,1.0,0.8888888888888888,0.38888888888888884,0.5,0.0,0.0,1.0
0,1,0,26494,0.595703125,0.142578125,2,1,2,2,3,570.889953613281,216.718902587891,0,1,faces,female,1,1,objects,P,small,VS,O,164,E08,684.673828125,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,26495,0.81640625,0.203125,3,1,5,15,4,636.818603515625,648.529541015625,0,1,faces,male,1,1,objects,P,small,VS,O,164,E08,684.673828125,0.5,0.1111111111111111,-0.3888888888888889,0.0,1.0,1.0,0.0
0,1,0,26496,1.115234375,0.166015625,4,1,12,69,5,1235.01245117188,633.782653808594,0,1,faces,female,1,1,objects,P,small,VS,O,164,E08,684.673828125,1.0,0.2222222222222222,-0.2777777777777778,0.5,1.0,1.0,0.0
0,1,0,26554,0.55078125,0.240234375,2,1,2,5,3,558.587341308594,525.270629882812,0,1,faces,female,1,1,faces,P,male,VS,I,167,E08,697.271484375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,26555,0.822265625,0.166015625,3,1,1,3,4,555.660827636719,345.604919433594,0,1,objects,big,1,1,faces,P,male,VS,I,167,E08,697.271484375,0.3333333333333333,0.1111111111111111,-0.3888888888888889,-0.16666666666666669,1.0,1.0,0.0
1,1,0,26574,0.80859375,0.24609375,2,1,9,55,4,1179.18969726562,113.182830810547,0,1,faces,male,0,1,faces,A,female,EX,I,168,E08,701.470703125,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,1,26575,1.12890625,0.146484375,3,1,12,66,5,1254.22351074219,359.522888183594,0,1,objects,big,0,1,faces,A,female,EX,I,168,E08,701.470703125,0.16666666666666666,0.1111111111111111,-0.3888888888888889,-0.33333333333333337,0.0,0.0,1.0
0,1,0,26580,2.296875,0.12109375,6,0,1,5,10,552.715209960938,583.430480957031,0,1,faces,female,0,1,faces,A,female,EX,I,168,E08,701.470703125,0.6666666666666666,0.4444444444444444,-0.05555555555555558,0.16666666666666663,0.0,0.0,1.0
0,1,0,26582,2.642578125,0.349609375,7,0,3,12,12,648.964050292969,309.811157226562,0,1,faces,female,0,1,faces,A,female,EX,I,168,E08,701.470703125,0.8333333333333334,0.5555555555555556,0.05555555555555558,0.33333333333333337,0.0,0.0,1.0
0,1,1,26584,3.259765625,0.123046875,8,0,7,45,14,927.720031738281,956.540222167969,0,1,faces,female,0,1,faces,A,female,EX,I,168,E08,701.470703125,1.0,0.6666666666666666,0.16666666666666663,0.5,0.0,0.0,1.0
0,1,0,26595,0.40234375,0.134765625,2,1,8,38,2,964.390747070312,241.216003417969,0,1,faces,female,1,1,faces,P,female,VS,I,169,E08,705.669921875,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,26596,0.576171875,0.19140625,3,1,9,39,3,974.031066894531,325.072418212891,0,1,faces,female,1,1,faces,P,female,VS,I,169,E08,705.669921875,0.14285714285714285,0.1111111111111111,-0.3888888888888889,-0.35714285714285715,1.0,1.0,0.0
1,1,0,26600,1.30859375,0.15625,4,1,7,34,7,835.610229492188,757.993286132812,0,1,faces,female,1,1,faces,P,female,VS,I,169,E08,705.669921875,0.2857142857142857,0.2222222222222222,-0.2777777777777778,-0.2142857142857143,1.0,1.0,0.0
0,1,0,26607,2.552734375,0.193359375,6,0,11,42,14,955.994812011719,607.626892089844,0,1,faces,male,1,1,faces,P,female,VS,I,169,E08,705.669921875,0.5714285714285714,0.4444444444444444,-0.05555555555555558,0.0714285714285714,1.0,1.0,0.0
0,1,1,26610,3.197265625,0.146484375,8,0,3,23,17,739.701110839844,534.983154296875,0,1,faces,female,1,1,faces,P,female,VS,I,169,E08,705.669921875,0.8571428571428571,0.6666666666666666,0.16666666666666663,0.3571428571428571,1.0,1.0,0.0
0,1,0,26614,3.830078125,0.25390625,9,0,12,66,21,1302.9951171875,340.390533447266,0,1,faces,male,1,1,faces,P,female,VS,I,169,E08,705.669921875,1.0,0.7777777777777778,0.2777777777777778,0.5,1.0,1.0,0.0
0,1,0,26622,0.4375,0.17578125,2,1,3,12,3,647.164306640625,305.457611083984,0,1,faces,male,0,1,faces,A,male,EX,F,170,E08,709.869140625,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,1,26625,1.283203125,0.166015625,3,1,11,73,6,1333.791015625,141.185974121094,0,1,objects,small,0,1,faces,A,male,EX,F,170,E08,709.869140625,1.0,0.1111111111111111,-0.3888888888888889,0.5,0.0,0.0,1.0
0,1,0,26635,0.552734375,0.11328125,2,1,6,17,3,622.399230957031,844.970458984375,0,1,faces,female,1,1,faces,P,female,VS,F,171,E08,714.068359375,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,26637,0.919921875,0.173828125,4,1,12,54,5,1087.34619140625,895.414855957031,0,1,objects,big,1,1,faces,P,female,VS,F,171,E08,714.068359375,0.2,0.2222222222222222,-0.2777777777777778,-0.3,1.0,1.0,0.0
0,1,0,26791,0.4453125,0.205078125,2,1,9,47,3,1095.39294433594,201.063034057617,0,1,faces,male,1,1,objects,P,small,VS,O,178,E08,743.462890625,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,26792,0.728515625,0.158203125,3,1,1,13,4,660.826110839844,395.655731201172,0,1,objects,big,1,1,objects,P,small,VS,O,178,E08,743.462890625,1.0,0.1111111111111111,-0.3888888888888889,0.5,1.0,1.0,0.0
0,1,0,26965,1.013671875,0.21484375,2,1,3,14,5,704.391906738281,497.775665283203,0,1,faces,female,1,1,faces,P,female,VS,F,186,E08,777.056640625,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,26966,1.275390625,0.15234375,3,1,6,23,6,767.458618164062,541.007141113281,0,1,faces,male,1,1,faces,P,female,VS,F,186,E08,777.056640625,0.2,0.1111111111111111,-0.3888888888888889,-0.3,1.0,1.0,0.0
0,1,0,26967,1.49609375,0.123046875,4,1,8,34,7,828.590881347656,783.2568359375,0,1,objects,small,1,1,faces,P,female,VS,F,186,E08,777.056640625,0.4,0.2222222222222222,-0.2777777777777778,-0.09999999999999998,1.0,1.0,0.0
0,1,0,26969,1.888671875,0.162109375,5,0,10,51,9,1062.74157714844,638.042358398438,0,1,faces,female,1,1,faces,P,female,VS,F,186,E08,777.056640625,0.6,0.3333333333333333,-0.16666666666666669,0.09999999999999998,1.0,1.0,0.0
0,1,0,26970,2.095703125,0.193359375,6,0,14,69,10,1278.6083984375,607.963134765625,0,1,faces,female,1,1,faces,P,female,VS,F,186,E08,777.056640625,0.8,0.4444444444444444,-0.05555555555555558,0.30000000000000004,1.0,1.0,0.0
0,1,1,26972,2.744140625,0.138671875,7,0,15,74,12,1345.19104003906,193.833084106445,0,1,faces,female,1,1,faces,P,female,VS,F,186,E08,777.056640625,1.0,0.5555555555555556,0.05555555555555558,0.5,1.0,1.0,0.0
0,1,0,26985,1.123046875,0.208984375,2,1,9,29,5,847.948181152344,190.164077758789,0,1,faces,male,0,1,faces,A,male,EX,I,187,E08,781.255859375,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,1,26987,1.599609375,0.126953125,3,1,7,21,7,714.829711914062,343.020324707031,0,1,faces,male,0,1,faces,A,male,EX,I,187,E08,781.255859375,0.25,0.1111111111111111,-0.3888888888888889,-0.25,0.0,0.0,1.0
0,1,0,26989,2.150390625,0.25,4,1,4,14,9,627.990600585938,492.076202392578,0,1,faces,female,0,1,faces,A,male,EX,I,187,E08,781.255859375,0.5,0.2222222222222222,-0.2777777777777778,0.0,0.0,0.0,1.0
0,1,1,26993,3.263671875,0.19921875,5,0,11,62,13,1188.43127441406,804.282470703125,0,1,objects,small,0,1,faces,A,male,EX,I,187,E08,781.255859375,0.75,0.3333333333333333,-0.16666666666666669,0.25,0.0,0.0,1.0
0,1,0,26996,3.931640625,0.103515625,6,0,15,76,16,1314.72814941406,416.738830566406,0,1,faces,male,0,1,faces,A,male,EX,I,187,E08,781.255859375,1.0,0.4444444444444444,-0.05555555555555558,0.5,0.0,0.0,1.0
0,1,0,27034,0.73828125,0.1796875,2,1,12,48,3,1064.43530273438,294.707397460938,0,1,faces,male,1,1,faces,P,male,VS,F,190,E08,793.853515625,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,27036,1.46875,0.23046875,4,1,8,29,5,861.313537597656,191.581756591797,0,1,faces,female,1,1,faces,P,male,VS,F,190,E08,793.853515625,1.0,0.2222222222222222,-0.2777777777777778,0.5,1.0,1.0,0.0
0,1,0,27070,1.306640625,0.328125,2,1,10,57,4,1171.11389160156,311.369018554688,0,1,faces,male,0,1,faces,A,female,EX,I,192,E08,802.251953125,0.0,0.0,-0.5,-0.5,0.0,0.0,1.0
0,1,0,27071,1.68359375,0.181640625,3,1,12,66,5,1257.69897460938,295.916931152344,0,1,faces,male,0,1,faces,A,female,EX,I,192,E08,802.251953125,0.3333333333333333,0.1111111111111111,-0.3888888888888889,-0.16666666666666669,0.0,0.0,1.0
0,1,1,27072,2.6171875,0.158203125,4,1,11,65,6,1246.40368652344,252.254699707031,0,1,faces,male,0,1,faces,A,female,EX,I,192,E08,802.251953125,0.6666666666666666,0.2222222222222222,-0.2777777777777778,0.16666666666666663,0.0,0.0,1.0
0,1,0,27075,3.212890625,0.36328125,5,0,5,22,9,745.427673339844,417.802978515625,0,1,faces,female,0,1,faces,A,female,EX,I,192,E08,802.251953125,1.0,0.3333333333333333,-0.16666666666666669,0.5,0.0,0.0,1.0
0,1,0,27084,0.392578125,0.125,2,1,3,33,2,886.105834960938,663.30712890625,0,1,faces,female,1,1,faces,P,female,VS,F,193,E08,806.451171875,0.0,0.0,-0.5,-0.5,1.0,1.0,0.0
0,1,0,27085,0.587890625,0.16015625,3,1,10,52,3,1056.39685058594,718.3701171875,0,1,faces,female,1,1,faces,P,female,VS,F,193,E08,806.451171875,0.3333333333333333,0.1111111111111111,-0.3888888888888889,-0.16666666666666669,1.0,1.0,0.0
0,1,0,27086,0.8046875,0.162109375,4,1,7,43,4,946.026916503906,757.355895996094,0,1,faces,male,1,1,faces,P,female,VS,F,193,E08,806.451171875,0.6666666666666666,0.2222222222222222,-0.2777777777777778,0.16666666666666663,1.0,1.0,0.0
